step,train_bce
50,0.693277
100,0.693062
150,0.692764
200,0.694378
250,0.692112
300,0.693159
350,0.697382
400,0.693312
450,0.692829
500,0.692968
550,0.693303
600,0.693085
650,0.693201
700,0.693753
750,0.693465
800,0.693213
850,0.69335
900,0.692835
950,0.692911
1000,0.693209
1050,0.692981
1100,0.692701
1150,0.692886
1200,0.692431
1250,0.693714
1300,0.693635
1350,0.692991
1400,0.690899
1450,0.694223
1500,0.693094
1550,0.692707
1600,0.695716
1650,0.693014
1700,0.693872
1750,0.692974
1800,0.692844
1850,0.692261
1900,0.693771
1950,0.693341
2000,0.693293
