step,train_bce
50,0.693355
100,0.691513
150,0.692966
200,0.693096
250,0.692631
300,0.693258
350,0.697565
400,0.694456
450,0.693967
500,0.693644
550,0.690392
600,0.692716
650,0.694113
700,0.693842
750,0.69292
800,0.692636
850,0.693137
900,0.693333
950,0.693266
1000,0.695907
1050,0.693336
1100,0.695347
1150,0.694322
1200,0.692913
1250,0.693155
1300,0.696406
1350,0.69353
1400,0.693516
1450,0.693099
1500,0.696198
1550,0.69313
1600,0.694278
1650,0.693255
1700,0.692782
1750,0.69304
1800,0.696874
1850,0.69347
1900,0.693194
1950,0.692897
2000,0.693177
