step,train_bce
50,0.690423
100,0.693663
150,0.6932
200,0.694228
250,0.693754
300,0.69303
350,0.691728
400,0.692932
450,0.693482
500,0.693067
550,0.692983
600,0.69295
650,0.69285
700,0.693117
750,0.693065
800,0.692285
850,0.69401
900,0.6924
950,0.695324
1000,0.693072
1050,0.692187
1100,0.693476
1150,0.6931
1200,0.691795
1250,0.693049
1300,0.693162
1350,0.69361
1400,0.694082
1450,0.693092
1500,0.693251
1550,0.692394
1600,0.693243
1650,0.693121
1700,0.692903
1750,0.692796
1800,0.693207
1850,0.693715
1900,0.693258
1950,0.69331
2000,0.692953
