step,train_bce
50,0.693094
100,0.693331
150,0.693012
200,0.694169
250,0.692751
300,0.696086
350,0.69466
400,0.692969
450,0.694917
500,0.692884
550,0.692598
600,0.693425
650,0.691682
700,0.694398
750,0.693768
800,0.692838
850,0.693654
900,0.696048
950,0.693013
1000,0.693254
1050,0.692891
1100,0.693242
1150,0.689963
1200,0.693038
1250,0.693493
1300,0.693204
1350,0.692824
1400,0.693039
1450,0.692464
1500,0.693067
1550,0.694551
1600,0.693035
1650,0.691292
1700,0.693105
1750,0.693394
1800,0.695627
1850,0.69377
1900,0.690826
1950,0.693007
2000,0.692333
