step,train_bce
50,0.695706
100,0.692901
150,0.693188
200,0.693002
250,0.693474
300,0.692969
350,0.693493
400,0.69457
450,0.694822
500,0.69339
550,0.691968
600,0.694284
650,0.693223
700,0.692596
750,0.692694
800,0.693267
850,0.689305
900,0.693501
950,0.695168
1000,0.693058
1050,0.692382
1100,0.695437
1150,0.692701
1200,0.692805
1250,0.692593
1300,0.693076
1350,0.692942
1400,0.69279
1450,0.693653
1500,0.69304
1550,0.69292
1600,0.691315
1650,0.692883
1700,0.694143
1750,0.691715
1800,0.691427
1850,0.694798
1900,0.692618
1950,0.693757
2000,0.692674
