step,train_bce
50,0.695065
100,0.694534
150,0.693552
200,0.700608
250,0.695063
300,0.693323
350,0.696107
400,0.692776
450,0.69261
500,0.69006
550,0.694203
600,0.695191
650,0.692844
700,0.693788
750,0.69444
800,0.692007
850,0.691239
900,0.693001
950,0.69664
1000,0.692101
1050,0.693593
1100,0.694257
1150,0.693582
1200,0.692482
1250,0.692958
1300,0.692104
1350,0.689915
1400,0.694508
1450,0.692948
1500,0.693617
1550,0.693015
1600,0.695207
1650,0.69377
1700,0.692997
1750,0.693643
1800,0.692733
1850,0.692749
1900,0.693566
1950,0.69334
2000,0.699172
