step,train_bce
50,0.693355
100,0.692037
150,0.692644
200,0.688972
250,0.693082
300,0.693489
350,0.693236
400,0.695064
450,0.693158
500,0.69337
550,0.693343
600,0.686867
650,0.693115
700,0.694784
750,0.69313
800,0.690879
850,0.692673
900,0.692986
950,0.692939
1000,0.69354
1050,0.693022
1100,0.693222
1150,0.694682
1200,0.69281
1250,0.692961
1300,0.693987
1350,0.691741
1400,0.692823
1450,0.693104
1500,0.693054
1550,0.692608
1600,0.693977
1650,0.693296
1700,0.693178
1750,0.692641
1800,0.69251
1850,0.692747
1900,0.692968
1950,0.69251
2000,0.694407
