step,train_bce
50,0.692457
100,0.692833
150,0.693518
200,0.692984
250,0.691238
300,0.691369
350,0.694934
400,0.695039
450,0.69273
500,0.693796
550,0.69775
600,0.695589
650,0.688918
700,0.69184
750,0.693217
800,0.693027
850,0.692883
900,0.694641
950,0.692612
1000,0.693044
1050,0.69491
1100,0.692067
1150,0.691947
1200,0.693237
1250,0.694417
1300,0.692826
1350,0.692292
1400,0.698057
1450,0.693489
1500,0.693362
1550,0.693171
1600,0.693179
1650,0.692595
1700,0.692666
1750,0.693187
1800,0.693205
1850,0.69288
1900,0.692821
1950,0.692614
2000,0.692808
