step,train_bce
50,0.694502
100,0.692957
150,0.696663
200,0.695427
250,0.693156
300,0.692555
350,0.694307
400,0.692382
450,0.694922
500,0.695348
550,0.695357
600,0.693133
650,0.689483
700,0.692346
750,0.692954
800,0.692225
850,0.693973
900,0.693828
950,0.693858
1000,0.694997
1050,0.69337
1100,0.693598
1150,0.697831
1200,0.694108
1250,0.69314
1300,0.689461
1350,0.690598
1400,0.690879
1450,0.690484
1500,0.693592
1550,0.689306
1600,0.699836
1650,0.693294
1700,0.691833
1750,0.691094
1800,0.693935
1850,0.691413
1900,0.688357
1950,0.693675
2000,0.695916
