step,train_bce
50,0.69259
100,0.690526
150,0.689919
200,0.692877
250,0.692245
300,0.694793
350,0.693193
400,0.691909
450,0.690368
500,0.690284
550,0.691908
600,0.680889
650,0.689797
700,0.679707
750,0.688155
800,0.669805
850,0.708971
900,0.674742
950,0.667442
1000,0.679228
1050,0.681941
1100,0.663691
1150,0.669278
1200,0.657794
1250,0.656791
1300,0.641335
1350,0.656799
1400,0.640352
1450,0.682638
1500,0.660615
1550,0.673564
1600,0.666248
1650,0.671903
1700,0.677256
1750,0.655858
1800,0.663866
1850,0.713113
1900,0.668071
1950,0.668666
2000,0.661498
