step,train_bce
50,0.693241
100,0.693168
150,0.688282
200,0.693001
250,0.693214
300,0.694047
350,0.693014
400,0.693189
450,0.693586
500,0.694643
550,0.690467
600,0.694773
650,0.69431
700,0.689642
750,0.694532
800,0.692877
850,0.692835
900,0.693203
950,0.693488
1000,0.692743
1050,0.692848
1100,0.691684
1150,0.692477
1200,0.691039
1250,0.694116
1300,0.691689
1350,0.692488
1400,0.688417
1450,0.692695
1500,0.686767
1550,0.691355
1600,0.689948
1650,0.682634
1700,0.693441
1750,0.693518
1800,0.693717
1850,0.689516
1900,0.693277
1950,0.693731
2000,0.693177
