step,train_bce
50,0.693404
100,0.696272
150,0.693187
200,0.692714
250,0.696468
300,0.694012
350,0.692189
400,0.692589
450,0.693049
500,0.692886
550,0.692027
600,0.692802
650,0.69323
700,0.686891
750,0.692148
800,0.692882
850,0.692165
900,0.693403
950,0.694017
1000,0.693082
1050,0.693129
1100,0.691481
1150,0.692459
1200,0.692382
1250,0.696212
1300,0.692446
1350,0.694342
1400,0.696748
1450,0.693395
1500,0.686495
1550,0.693458
1600,0.69477
1650,0.69138
1700,0.693793
1750,0.695492
1800,0.698282
1850,0.693207
1900,0.693364
1950,0.693181
2000,0.693311
