step,train_bce
50,0.688836
100,0.694134
150,0.694047
200,0.693304
250,0.692626
300,0.695374
350,0.693182
400,0.69338
450,0.6931
500,0.693454
550,0.693452
600,0.693753
650,0.69347
700,0.693658
750,0.691462
800,0.694061
850,0.694503
900,0.692726
950,0.691043
1000,0.692097
1050,0.695139
1100,0.692748
1150,0.692994
1200,0.69278
1250,0.693251
1300,0.693843
1350,0.693411
1400,0.691385
1450,0.694373
1500,0.693305
1550,0.696028
1600,0.692741
1650,0.692313
1700,0.693455
1750,0.692981
1800,0.693074
1850,0.693753
1900,0.69496
1950,0.691519
2000,0.692634
