step,train_bce
50,0.696021
100,0.688604
150,0.692525
200,0.692866
250,0.692623
300,0.692369
350,0.692162
400,0.692901
450,0.692471
500,0.690715
550,0.690131
600,0.69232
650,0.69432
700,0.690647
750,0.692489
800,0.692048
850,0.695449
900,0.692716
950,0.693658
1000,0.692223
1050,0.693864
1100,0.691266
1150,0.690592
1200,0.689159
1250,0.696981
1300,0.691116
1350,0.695205
1400,0.691479
1450,0.696772
1500,0.687837
1550,0.690355
1600,0.692457
1650,0.680659
1700,0.695672
1750,0.676428
1800,0.679369
1850,0.669629
1900,0.65866
1950,0.694138
2000,0.661201
