step,train_bce
50,0.693157
100,0.692503
150,0.693715
200,0.691977
250,0.697341
300,0.693647
350,0.693069
400,0.696324
450,0.692478
500,0.691233
550,0.694472
600,0.693295
650,0.692885
700,0.692947
750,0.693146
800,0.692827
850,0.693256
900,0.694983
950,0.69336
1000,0.691288
1050,0.692899
1100,0.693346
1150,0.693245
1200,0.693075
1250,0.692421
1300,0.692106
1350,0.693782
1400,0.69298
1450,0.692293
1500,0.693463
1550,0.693193
1600,0.694498
1650,0.694125
1700,0.692947
1750,0.693572
1800,0.692999
1850,0.693162
1900,0.693202
1950,0.692596
2000,0.693111
