step,train_bce
50,0.692559
100,0.693065
150,0.693657
200,0.693134
250,0.69249
300,0.693183
350,0.693791
400,0.693961
450,0.693118
500,0.694208
550,0.693179
600,0.692544
650,0.693043
700,0.6946
750,0.692358
800,0.693857
850,0.694111
900,0.693034
950,0.693011
1000,0.694573
1050,0.691904
1100,0.694324
1150,0.693166
1200,0.693202
1250,0.692974
1300,0.693242
1350,0.692746
1400,0.693062
1450,0.693406
1500,0.693839
1550,0.692138
1600,0.690032
1650,0.69011
1700,0.691285
1750,0.695063
1800,0.693253
1850,0.693349
1900,0.693175
1950,0.694224
2000,0.693814
