step,train_bce
50,0.692826
100,0.692058
150,0.698091
200,0.694943
250,0.692796
300,0.693169
350,0.693648
400,0.692048
450,0.693184
500,0.691877
550,0.694516
600,0.692212
650,0.694517
700,0.692647
750,0.692707
800,0.692271
850,0.692789
900,0.693058
950,0.693771
1000,0.6933
1050,0.693019
1100,0.692457
1150,0.693288
1200,0.69294
1250,0.692086
1300,0.694026
1350,0.693
1400,0.691488
1450,0.690734
1500,0.694472
1550,0.693341
1600,0.695666
1650,0.697458
1700,0.692318
1750,0.692662
1800,0.692669
1850,0.692644
1900,0.691556
1950,0.694353
2000,0.693221
