epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,37.91869458556175,0.451463591074571,37.46723082661629,0.7770175933837891,0.001
1,6.397626854479313,0.7177127627655864,5.679914020001888,0.1412711979355663,0.001
2,2.4747333116829395,0.9016247987747192,1.5731084737926722,0.05913508287630975,0.001
3,1.6693587452173233,0.8006677087396383,0.8686910234391689,0.045046731014736,0.001
4,0.9741263929754496,0.5884109046310186,0.38571549352491274,0.035387220908887684,0.001
5,0.6700591878034174,0.4858142137527466,0.18424496811348945,0.03135781013406813,0.001
6,0.38642647909000516,0.4203790044412017,-0.03395253041526303,0.026993859617505223,0.001
7,0.7379879565269221,0.39162181690335274,0.3463661082787439,0.034600233484525234,0.001
8,0.22892766844597645,0.3520426694303751,-0.12311500508803874,0.025210610299836844,0.001
9,-0.26110061001963913,0.3474334869533777,-0.6085340939462185,0.01550222747027874,0.001
10,-0.05978723953012377,0.31401365622878075,-0.3738008926156908,0.020196891739033163,0.001
11,-0.7345698140561581,0.2999680591747165,-1.0345378648489714,0.006982151477131993,0.001
12,-0.7082175924442708,0.2887699818238616,-0.9969875742681324,0.007733157428447157,0.001
13,-0.8724321071058512,0.2816298948600888,-1.154061995446682,0.004591668788634706,0.001
14,-0.8615422043949366,0.2746611861512065,-1.1362033914774656,0.004948840767610818,0.001
15,-0.35483688063686714,0.28003326896578074,-0.634870145469904,0.014975506775954273,0.001
16,-0.8366759987547994,0.27918162662535906,-1.1158576253801584,0.005355756191420369,0.001
17,-0.9482249468564987,0.2684736978262663,-1.216698631644249,0.003338935501233209,0.001
18,-0.9700853005051613,0.26323391031473875,-1.2333192117512226,0.0030065242972341366,0.001
19,-0.984250558540225,0.2583231385797262,-1.242573693394661,0.0028214346384629607,0.001
20,-0.6619275705888867,0.2704441100358963,-0.9323716899380088,0.009025475184898823,0.001
21,-0.966058561578393,0.2595174936577678,-1.2255760617554188,0.0031613874598406255,0.001
22,-0.9931346587836742,0.2539439727552235,-1.247078649699688,0.0027313356185914017,0.001
23,-1.003143871203065,0.2508758367039263,-1.2540196888148785,0.002592514574644156,0.001
24,-0.6785215958952904,0.25241756811738014,-0.9309391751885414,0.009054125526745338,0.001
25,-0.9402878563851118,0.2531825862824917,-1.1934704408049583,0.0038034998578950763,0.001
26,-1.0009480118751526,0.2501434786245227,-1.2510914877057076,0.002651078531926032,0.001
27,-1.0053264610469341,0.2537574879825115,-1.2590839453041553,0.0024912293811212294,0.001
28,-1.0079535134136677,0.2482741167768836,-1.2562276385724545,0.0025483557328698225,0.001
29,-0.9820265546441078,0.24413629435002804,-1.2261628434062004,0.003149651711282786,0.001
30,-0.825291090644896,0.2439603810198605,-1.0692514646798372,0.006287879492447246,0.001
31,-0.9957318194210529,0.24516152031719685,-1.2408933565020561,0.0028550416755024344,0.001
32,-1.0016000103205442,0.24573506927117705,-1.2473350800573826,0.0027262067305855453,0.001
33,-0.9598660748451948,0.24370545474812388,-1.2035715337842703,0.003601477867050562,0.001
34,-0.8658897203858942,0.24423304107040167,-1.1101227635517716,0.005470453397720121,0.001
35,-1.0217151045799255,0.24276324268430471,-1.264478363096714,0.002383341357926838,0.001
36,-1.029356200248003,0.24193246103823185,-1.2712886556982994,0.002247135460493155,0.001
37,-1.0203443709760904,0.2457374413497746,-1.266081802546978,0.002351272458327003,0.001
38,-0.7231433587148786,0.24051849264651537,-0.9636618783697486,0.008399671809456777,0.001
39,-0.8643626836128533,0.24649478308856487,-1.1108574755489826,0.005455759339383803,0.001
40,-1.0119609460234642,0.2434500097297132,-1.2554109692573547,0.0025646891808719374,0.001
41,-1.0324257761240005,0.2403249810449779,-1.2727507464587688,0.002217893779743463,0.001
42,-1.032543808221817,0.23808338306844234,-1.270627200603485,0.002260364475660026,0.001
43,-1.0266615487635136,0.2458009892143309,-1.2724625431001186,0.002223657582362648,0.001
44,-1.0370163768529892,0.23862557066604495,-1.275641966611147,0.0021600694381049834,0.001
45,-1.031532283872366,0.23612773278728127,-1.2676600329577923,0.0023197082118713297,0.001
46,-0.9512675572186708,0.23648835299536586,-1.1877558939158916,0.0039177906000986695,0.001
47,-1.0413644090294838,0.23548423266038299,-1.2768486551940441,0.0021359355305321515,0.001
48,-1.0375957489013672,0.23866861406713724,-1.2762643732130527,0.002147620980395004,0.001
49,-0.9713248182088137,0.23861910495907068,-1.2099439278244972,0.003474030083452817,0.001
50,-0.9890192225575447,0.23766568303108215,-1.2266849093139172,0.003139210428344086,0.001
51,-1.0337870232760906,0.2359635173343122,-1.2697505541145802,0.0022778972852393053,0.001
52,-1.0447722040116787,0.2342509524896741,-1.27902315184474,0.0020924452219333034,0.001
53,-0.943619729951024,0.23428572714328766,-1.1779054459184408,0.004114799514354672,0.001
54,-1.040215652436018,0.2347612245939672,-1.2749768644571304,0.0021733712128479965,0.001
55,-1.0323099717497826,0.2356717074289918,-1.267981693148613,0.0023132747155614197,0.001
56,-0.9746196568012238,0.23466437216848135,-1.209284022450447,0.003487228099402273,0.001
57,-1.0288247168064117,0.2347340127453208,-1.2635587379336357,0.0024017338000703603,0.001
58,-1.042325735092163,0.2341622426174581,-1.2764879763126373,0.0021431489367387258,0.001
59,-1.0208647605031729,0.233330593444407,-1.2541953437030315,0.002589001516753342,0.001
60,-1.00534981302917,0.23354401485994458,-1.2388938255608082,0.002895031895604916,0.001
61,-1.041253250092268,0.23320214916020632,-1.2744553908705711,0.002183800723287277,0.001
62,-0.8462531455443241,0.23612939845770597,-1.0823825346305966,0.006025257862347644,0.001
63,-1.0197934843599796,0.236105022020638,-1.2558985017240047,0.0025549381316523068,0.001
64,-1.042151354253292,0.2327824435196817,-1.274933785200119,0.0021742325261584483,0.001
65,-1.0351832434535027,0.23264562571421266,-1.2678288780152798,0.002316330726898741,0.001
66,-1.049572266638279,0.23144873837009072,-1.2810209915041924,0.002052488533081487,0.001
67,-0.9588273111730814,0.2346833636984229,-1.1935106813907623,0.003802695246122312,0.001
68,-1.046989168971777,0.23254176182672381,-1.2795309536159039,0.002082289440295426,0.001
69,-1.0342491157352924,0.23203531885519624,-1.2662844359874725,0.0023472197899536695,0.001
70,-1.0104200523346663,0.23393185948953032,-1.2443519048392773,0.0027858703178935684,0.001
71,-1.0340139362961054,0.2329976223409176,-1.2670115530490875,0.002332677468075417,0.001
72,-0.9859887044876814,0.23120958032086492,-1.2171983011066914,0.0033289426464762073,0.001
73,-0.9683605898171663,0.23442771704867482,-1.2027882933616638,0.003617142436269205,0.001
74,-1.0299003683030605,0.23169184383004904,-1.2615922056138515,0.002441064309095964,0.001
75,-1.0302326865494251,0.232140748295933,-1.2623734511435032,0.0024254395211755764,0.001
76,-0.9620061777532101,0.23251847084611654,-1.1945246402174234,0.003782415784371551,0.001
77,-1.0483006201684475,0.23156785173341632,-1.2798684909939766,0.0020755390942213126,0.001
78,-1.0525832660496235,0.23030363814905286,-1.2828869186341763,0.0020151701210124884,0.001
79,-0.9449055474251509,0.2348558264784515,-1.1797613874077797,0.004077680983755272,0.001
80,-0.9867622219026089,0.23204833269119263,-1.2188105657696724,0.0032966973303700797,0.001
81,-1.0490602366626263,0.2314717653207481,-1.2805320024490356,0.002062268311419757,0.001
82,-1.0542837083339691,0.23175341542810202,-1.2860371097922325,0.0019521661561157089,0.001
83,-1.0535020343959332,0.23165267426520586,-1.2851547077298164,0.0019698141477419995,0.001
84,-0.9949109572917223,0.23124005598947406,-1.226151004433632,0.0031498882490268443,0.001
85,-1.0382444821298122,0.23020169790834188,-1.2684461697936058,0.002303984892932931,0.001
86,-1.051082469522953,0.23013360844925046,-1.2812160700559616,0.0020485871900746133,0.001
87,-1.010034104809165,0.23011744394898415,-1.2401515394449234,0.00286987770232372,0.001
88,-1.024566374719143,0.23055876977741718,-1.2551251500844955,0.0025704055806272663,0.001
89,-1.0455444157123566,0.2305529355071485,-1.2760973684489727,0.002150961314328015,0.001
90,-1.0227565057575703,0.23202294949442148,-1.2547794580459595,0.0025773191337066237,0.001
91,-1.0280449353158474,0.23189875483512878,-1.2599436976015568,0.0024740347362239845,0.001
92,-1.0343073178082705,0.22844408778473735,-1.2627514116466045,0.0024178803869290277,0.001
93,-1.051890030503273,0.22907294984906912,-1.280962985008955,0.002053649102890631,0.001
94,-0.961203645914793,0.23112230049446225,-1.1923259384930134,0.0038263896785792895,0.001
95,-1.0518277138471603,0.2288725432008505,-1.2807002663612366,0.002058903148281388,0.001
96,-1.0586140528321266,0.22838555043563247,-1.2869996391236782,0.0019329161041241605,0.001
97,-1.0565683990716934,0.22880232520401478,-1.2853707075119019,0.0019654941497719847,0.001
98,-0.9823330398648977,0.2304249326698482,-1.212757982313633,0.0034177489578723907,0.001
