step,train_bce
50,0.693212
100,0.695989
150,0.697182
200,0.697233
250,0.693426
300,0.692742
350,0.693124
400,0.693175
450,0.693179
500,0.693186
550,0.694216
600,0.693071
650,0.691389
700,0.692999
750,0.691718
800,0.692803
850,0.693256
900,0.692736
950,0.693487
1000,0.693549
1050,0.694009
1100,0.693411
1150,0.694884
1200,0.693458
1250,0.693354
1300,0.695237
1350,0.693866
1400,0.692327
1450,0.693095
1500,0.69207
1550,0.693111
1600,0.693366
1650,0.693061
1700,0.693112
1750,0.693074
1800,0.693605
1850,0.692394
1900,0.69349
1950,0.693083
2000,0.693115
