step,train_bce
50,0.693028
100,0.693477
150,0.692551
200,0.694101
250,0.694268
300,0.692681
350,0.693064
400,0.694209
450,0.693048
500,0.69577
550,0.69296
600,0.694769
650,0.693292
700,0.692177
750,0.693111
800,0.693026
850,0.693804
900,0.693921
950,0.692974
1000,0.693384
1050,0.691759
1100,0.694456
1150,0.693899
1200,0.692858
1250,0.693172
1300,0.693904
1350,0.693083
1400,0.692717
1450,0.69175
1500,0.693366
1550,0.693038
1600,0.693001
1650,0.693102
1700,0.693604
1750,0.693081
1800,0.693098
1850,0.692716
1900,0.693391
1950,0.693424
2000,0.693528
