step,train_bce
50,0.697491
100,0.693114
150,0.692759
200,0.69253
250,0.69367
300,0.693153
350,0.693002
400,0.692989
450,0.692771
500,0.692866
550,0.69335
600,0.694313
650,0.692248
700,0.691546
750,0.693646
800,0.694383
850,0.693982
900,0.693097
950,0.693059
1000,0.692881
1050,0.693551
1100,0.69392
1150,0.693483
1200,0.693124
1250,0.693269
1300,0.692398
1350,0.693699
1400,0.69256
1450,0.693399
1500,0.693179
1550,0.693909
1600,0.693079
1650,0.693137
1700,0.693011
1750,0.693626
1800,0.693349
1850,0.69278
1900,0.692218
1950,0.695104
2000,0.691714
