step,train_bce
50,0.693927
100,0.693062
150,0.693161
200,0.696458
250,0.692111
300,0.693642
350,0.693712
400,0.693478
450,0.693267
500,0.693444
550,0.691534
600,0.697407
650,0.693143
700,0.692629
750,0.69198
800,0.693517
850,0.692865
900,0.691974
950,0.693439
1000,0.692521
1050,0.691683
1100,0.69334
1150,0.692283
1200,0.692719
1250,0.693148
1300,0.695814
1350,0.693157
1400,0.692575
1450,0.6938
1500,0.693621
1550,0.692784
1600,0.694237
1650,0.693071
1700,0.693012
1750,0.695571
1800,0.692803
1850,0.692031
1900,0.690688
1950,0.693259
2000,0.69271
