step,train_bce
50,0.692729
100,0.692919
150,0.69151
200,0.693099
250,0.693158
300,0.693314
350,0.693443
400,0.6932
450,0.693853
500,0.694463
550,0.692887
600,0.694182
650,0.693193
700,0.692506
750,0.691497
800,0.693101
850,0.693191
900,0.692034
950,0.693277
1000,0.692878
1050,0.692913
1100,0.693233
1150,0.693244
1200,0.693572
1250,0.692679
1300,0.692272
1350,0.692359
1400,0.69334
1450,0.693411
1500,0.693434
1550,0.693159
1600,0.691366
1650,0.693476
1700,0.693241
1750,0.693693
1800,0.693315
1850,0.693417
1900,0.693144
1950,0.69303
2000,0.693204
