step,train_bce
50,0.693213
100,0.693704
150,0.69075
200,0.693967
250,0.693308
300,0.693709
350,0.691575
400,0.692768
450,0.693732
500,0.691949
550,0.695431
600,0.692927
650,0.691449
700,0.694027
750,0.69485
800,0.694195
850,0.69272
900,0.695016
950,0.693638
1000,0.6924
1050,0.692866
1100,0.692691
1150,0.692687
1200,0.693275
1250,0.692217
1300,0.691712
1350,0.690223
1400,0.693501
1450,0.693639
1500,0.692295
1550,0.692114
1600,0.693281
1650,0.696798
1700,0.690505
1750,0.688729
1800,0.678343
1850,0.690436
1900,0.672438
1950,0.688536
2000,0.693855
