metric,asset,seed_0,seed_1,seed_2,mean
A4_tail_qq_error,6,0.0001608583478778976,0.00015711634777329248,0.00026498605130879563,0.00019432
A4_tail_qq_error,7,0.00012266247387472776,3.187140032318602e-05,0.000184299077380214,0.00011294
A5_hill_tail_index_error,0,78.24405152799343,86.47690233446735,68.16548556054113,77.62881314
A5_hill_tail_index_error,1,22.338206694689063,49.2463076368727,25.99472153697596,32.52641196
A5_hill_tail_index_error,2,60.537555736203956,111.40873142629434,73.13555856761869,81.69394858
A5_hill_tail_index_error,3,63.5592029489481,81.01886113120403,61.495814672214905,68.69129292
A5_hill_tail_index_error,4,88.45613324736406,17.300753579962247,13.766882648579355,39.84125649
A5_hill_tail_index_error,5,82.92157640559462,72.66634666504335,11.404321851488419,55.66408164
A5_hill_tail_index_error,6,8.64666156096527,16.412810105759775,26.267550505844866,17.10900739
A5_hill_tail_index_error,7,32.968367110337965,35.07284582923157,17.061768468148927,28.36766047
B_acf_abs_r_der,0,7.081678038346435e-06,1.0962161804406266e-05,2.4832624746920374e-05,1.429e-05
B_acf_abs_r_der,1,8.682461547388244e-06,1.6000529520734707e-05,2.0078710341753703e-05,1.492e-05
B_acf_abs_r_der,2,5.758962590010607e-05,4.856616522928328e-05,6.546017725924766e-05,5.721e-05
B_acf_abs_r_der,3,3.423364548237976e-05,4.1565027434692484e-05,6.170344784398035e-05,4.583e-05
B_acf_abs_r_der,4,1.1684922958092569e-05,2.214786888336614e-05,2.7200929801271743e-05,2.034e-05
B_acf_abs_r_der,5,2.2309724826764635e-05,4.108975339055274e-05,4.433518964274749e-05,3.591e-05
B_acf_abs_r_der,6,7.553071815301448e-06,9.974756059033119e-06,1.8820963889329467e-05,1.212e-05
B_acf_abs_r_der,7,3.889299564981968e-05,3.816373995331774e-05,5.332127852506558e-05,4.346e-05
B_acf_abs_r_der_nrmse,0,7.9763130071994635,9.923895975638958,14.936381996835902,10.94553033
B_acf_abs_r_der_nrmse,1,8.560832274847316,11.621487830613757,13.018545382109629,11.06695516
B_acf_abs_r_der_nrmse,2,26.807184893081974,24.61761569169805,28.580358332731205,26.66838631
B_acf_abs_r_der_nrmse,3,22.718063198887254,25.032761674931837,30.499972302673957,26.08359906
B_acf_abs_r_der_nrmse,4,13.189437265370167,18.158472463309796,20.123578615554337,17.15716278
B_acf_abs_r_der_nrmse,5,17.250873778614764,23.411581819660025,24.318583570080254,21.66034639
B_acf_abs_r_der_nrmse,6,12.734438186949475,14.634204661050159,20.101983556304383,15.82354213
B_acf_abs_r_der_nrmse,7,15.730829921054552,15.582653080853984,18.419007095415367,16.5774967
B_acf_abs_r_der_pct,0,1716.6041585358637,134.77445257597444,153.17387620843945,668.18416244
B_acf_abs_r_der_pct,1,33.08401500665134,62.272011626360914,60.66403031327271,52.00668565
B_acf_abs_r_der_pct,2,59.35645164901287,83.72586457827843,110.47227549335628,84.51819724
B_acf_abs_r_der_pct,3,48.86762687846647,48.52375500139818,77.7793658190485,58.39024923
B_acf_abs_r_der_pct,4,32.99998515245897,63.4712497193828,49.448194236633356,48.6398097
B_acf_abs_r_der_pct,5,44.37947232092219,58.42556787541259,68.94930025333727,57.25144682
B_acf_abs_r_der_pct,6,34.07121093188007,45.20188118716239,58.93796772347816,46.07035328
B_acf_abs_r_der_pct,7,143.7657721419328,43.88644860152118,101.52464825122098,96.39228966
B_acf_abs_r_funct,0,0.00017692508849140998,0.00013516898330117195,0.00014349432732647688,0.00015186
B_acf_abs_r_funct,1,0.00013763096005346226,0.00011991358922084571,0.00013245171219144583,0.00013
