epoch,total_loss,reconstruction_loss,kl_loss,lr
0,730.3057028055191,211.37619660049677,96.17711073323153,0.001
1,121.0291501134634,28.623902767896652,35.15744165703654,0.001
2,100.51168024539948,23.27909962274134,30.674381252378225,0.001
3,94.23185378313065,20.950596809387207,31.3800635561347,0.001
4,93.59289389848709,20.52288650162518,32.02423442527652,0.001
5,91.25880774855614,19.684388684108853,32.20564154163003,0.001
6,90.47947418689728,19.39055066369474,32.307822074741125,0.001
7,91.7426216751337,19.832364335656166,32.24552856385708,0.001
8,89.88118354976177,19.163605784997344,32.39036612212658,0.001
9,88.95891903340816,18.979010364040732,32.02188801765442,0.001
10,88.96700018644333,18.785531781613827,32.61040500551462,0.001
11,88.99254128336906,18.849044704809785,32.445407163351774,0.001
12,88.86864785850048,18.897194074466825,32.17706563323736,0.001
13,88.99580363929272,18.90397632494569,32.283874575048685,0.001
14,88.66378085315228,18.90708615258336,31.94252237305045,0.001
15,87.98942552506924,18.664101710543036,31.997120317071676,0.001
16,87.74072343856096,18.54737586900592,32.098595786839724,0.001
17,87.60140819847584,18.463192442432046,32.211830627173185,0.001
18,88.22626397013664,18.698017148301005,32.132212452590466,0.001
19,87.55670899152756,18.432135187089443,32.26030347496271,0.001
20,88.03414915502071,18.57359015569091,32.31337858363986,0.001
21,87.06413185596466,18.237922459840775,32.350364439189434,0.001
22,87.53483657538891,18.337741062045097,32.52161328494549,0.001
23,87.08281420171261,18.112081468105316,32.746569871902466,0.001
24,86.8475356400013,18.037888254970312,32.73387082666159,0.001
25,87.29552023112774,18.018363181501627,33.24043059721589,0.001
26,86.98162512481213,17.98175203986466,33.03636907413602,0.001
27,86.71700437366962,18.0178151037544,32.66355914622545,0.001
28,86.66049169003963,17.93979822099209,32.8410971313715,0.001
29,86.99026975035667,17.9029178339988,33.28151625394821,0.001
30,86.80397302657366,17.766124350950122,33.50559986382723,0.001
31,86.03064425289631,17.742955839261413,32.801776736974716,0.001
32,86.41070459038019,17.70080223493278,33.30829796567559,0.001
33,85.92047518491745,17.546182863414288,33.28192686662078,0.001
34,86.32355773448944,17.621595779433846,33.45877027884126,0.001
35,86.59063740074635,17.61587998829782,33.74299742281437,0.001
36,85.55445168167353,17.44567790441215,33.21741798147559,0.001
37,86.14322185516357,17.467962816357613,33.73933331295848,0.001
38,86.23197919130325,17.42040064930916,33.97077711299062,0.001
39,85.72594970464706,17.419218895956874,33.468293245881796,0.001
40,85.66944891214371,17.413013596087694,33.43040835484862,0.001
41,85.62658952176571,17.333993514999747,33.62460905686021,0.001
42,85.95725792646408,17.477488607168198,33.52479234337807,0.001
43,86.1628849953413,17.414290534332395,33.920013431459665,0.001
44,86.43666930496693,17.50816262513399,33.912181194871664,0.001
45,85.79369755089283,17.34504448622465,33.758564326912165,0.001
46,86.08416421711445,17.296949608251452,34.193315252661705,0.001
47,86.01049719750881,17.28198325075209,34.16454738751054,0.001
48,85.82667828351259,17.227608064189553,34.14385400339961,0.001
49,85.43644569814205,17.094340078532696,34.153425469994545,0.001
50,85.49360897392035,17.132080471143126,34.09736754372716,0.001
51,85.43692990392447,17.02772844582796,34.353744592517614,0.001
52,85.77643839269876,17.11373596638441,34.435230407863855,0.001
53,84.9627473205328,16.934981424361467,34.157803021371365,0.001
54,85.84917929023504,17.110608145594597,34.51735492050648,0.001
55,85.32036519050598,16.96667316928506,34.420345801860094,0.001
56,85.64980901777744,17.127173280343413,34.268289282917976,0.001
57,85.25423397123814,16.86520311422646,34.658624701201916,0.001
58,85.74375033378601,16.974720703437924,34.81958830356598,0.001
59,85.36658228933811,17.039367074146867,34.24848094582558,0.001
60,85.6458601206541,17.041123252362013,34.522490452975035,0.001
61,85.51141929626465,17.041949344798923,34.385571237653494,0.001
62,85.46504322439432,16.967868201434612,34.56143851950765,0.001
63,85.81859181821346,17.09878539480269,34.5222355350852,0.001
64,84.8780210763216,16.882826901972294,34.22954012826085,0.001
65,85.19114861637354,16.882112747058272,34.5448103249073,0.001
66,85.60290104150772,16.97090313397348,34.690191600471735,0.001
67,85.25293586403131,16.91436461918056,34.50984205305576,0.001
68,84.67767433077097,16.745490727946162,34.44120221212506,0.001
69,85.41848808526993,16.926834704354405,34.63798398151994,0.001
70,85.2205128222704,16.870325492694974,34.60953639820218,0.001
71,85.08527766168118,16.808645602315664,34.659340761601925,0.001
72,85.42759221792221,16.91554795205593,34.68094837293029,0.001
73,85.26188426464796,16.884343203157187,34.608854580670595,0.001
74,85.03101866692305,16.805092791095376,34.6157402805984,0.001
75,84.99739362299442,16.85808138549328,34.42314933985472,0.001
76,85.13241915404797,16.84798306040466,34.58846998587251,0.001
77,85.09929423034191,16.86212003789842,34.51293408125639,0.001
78,85.13207429647446,16.823706595227122,34.66095453873277,0.001
79,85.24497474730015,16.818118317052722,34.79061971977353,0.001
80,84.79724884033203,16.75031023658812,34.54631829634309,0.001
81,85.15456208586693,16.84987436980009,34.604938976466656,0.001
82,85.13488018512726,16.930363485589623,34.3437896668911,0.001
83,84.69017735123634,16.74290724284947,34.461455665528774,0.001
84,85.10159583389759,16.81937794201076,34.64346192777157,0.001
85,84.71959537267685,16.725630041211843,34.54270524904132,0.001
86,84.90481927990913,16.784050775691867,34.55266684293747,0.001
87,84.9459669739008,16.77909879758954,34.60867055505514,0.001
88,84.46786227822304,16.738306533545256,34.25294255465269,0.001
89,84.35318446904421,16.681926518678665,34.307404816150665,0.001
90,85.41582763195038,16.822366200387478,34.9487290084362,0.001
91,84.48279706388712,16.591553065925837,34.70813773572445,0.001
92,84.4149653762579,16.63825005851686,34.50021535158157,0.001
93,84.90281539410353,16.70186820626259,34.79721076786518,0.001
94,84.85730690509081,16.68328896164894,34.80743992701173,0.001
95,84.48287787288427,16.754226015880704,34.22019970044494,0.001
96,84.61633625626564,16.647475499659777,34.673909571021795,0.001
97,84.48172101378441,16.599474772810936,34.68329679220915,0.001
98,84.06947659701109,16.55852103792131,34.393913608044386,0.001
99,84.23521161079407,16.616342052817345,34.38618532940745,0.001
100,84.44554148614407,16.64211993664503,34.51918177679181,0.001
101,84.65330884605646,16.648049999028444,34.709158860147,0.001
102,84.23343823850155,16.524900909513235,34.65873557701707,0.001
103,84.04952110350132,16.511023085564375,34.516451589763165,0.001
104,84.4364408776164,16.556137960404158,34.76802683994174,0.001
105,83.96944639086723,16.62380503118038,34.098031274974346,0.001
106,84.34915230423212,16.643828611820936,34.417666524648666,0.001
107,84.52433644980192,16.551988191902637,34.86837173625827,0.001
108,84.35725931823254,16.539074797183275,34.74003482609987,0.001
109,84.1074113547802,16.65202925540507,34.1513235270977,0.001
110,84.5088536888361,16.582462199032307,34.76146695390344,0.001
111,84.24754999577999,16.641127478331327,34.32416747882962,0.001
112,84.30842638015747,16.572244675830007,34.591692201793194,0.001
113,84.43277629464865,16.630684403702617,34.54072320833802,0.001
114,84.45056381821632,16.586309377104044,34.69163574650884,0.001
115,84.04212103784084,16.566189911216497,34.343551110476255,0.001
116,84.27625418454409,16.630336234346032,34.385245475918055,0.001
117,84.07108880579472,16.536132073029876,34.46269274875522,0.001
118,84.17273264378309,16.4893503151834,34.70468171685934,0.001
119,84.62545696645975,16.58949427679181,34.856974083930254,0.001
120,84.45576848089695,16.550064377486706,34.80557531118393,0.001
121,84.09656788408756,16.5537573043257,34.43529600277543,0.001
122,84.80670103430748,16.625038120895624,34.9315867125988,0.001
123,84.40797683596611,16.59240273758769,34.63076850026846,0.001
124,84.33365596830845,16.607739264145494,34.510438323020935,0.001
125,84.40555489063263,16.59999417886138,34.605572283267975,0.001
126,83.78483276069164,16.572251381352544,34.068078588694334,0.001
127,84.64297670125961,16.65366275049746,34.68198836967349,0.001
128,84.1849442794919,16.50980531424284,34.65552831441164,0.001
129,84.18921241164207,16.50593738257885,34.67140028253198,0.001
130,83.93704985827208,16.47214985266328,34.52060031890869,0.001
131,84.54983977228403,16.66439611464739,34.5566515699029,0.001
132,84.15518209338188,16.548537969589233,34.50956804677844,0.001
133,84.08020240068436,16.55021912790835,34.42954505980015,0.001
134,84.23021352291107,16.529979184269905,34.640276070684195,0.001
135,84.25269524753094,16.56436851993203,34.559589710086584,0.001
136,84.15378890186548,16.61394098587334,34.31196637451649,0.001
137,84.29095688462257,16.54314107634127,34.66153357550502,0.001
138,83.73582883924246,16.519012924283743,34.17879007384181,0.001
139,84.1964795589447,16.585354529321194,34.44041593000293,0.001
140,84.30233156681061,16.61902896501124,34.445244520902634,0.001
141,84.10861358046532,16.50584845431149,34.59106831997633,0.001
142,83.94690501689911,16.465752312913537,34.5496482104063,0.001
143,84.13507263362408,16.548296501860023,34.49018323048949,0.001
144,84.5590058490634,16.580683128908277,34.816956490278244,0.001
145,83.89800190925598,16.548157868906856,34.253528386354446,0.001
146,84.22809993475676,16.564336063340306,34.53509161621332,0.001
147,84.3001310378313,16.539495512843132,34.681644540280104,0.001
148,84.48272733390331,16.535912293940783,34.87499059736729,0.001
149,84.5124533995986,16.582434330135584,34.765150502324104,0.001
150,84.04538370668888,16.51150664128363,34.5108641050756,0.001
151,84.05941431224346,16.498425845056772,34.5641366802156,0.001
152,84.05915842205286,16.496260039508343,34.57037842273712,0.001
153,84.20149499177933,16.58259186707437,34.45371933653951,0.001
154,83.99062539637089,16.537919271737337,34.37686748802662,0.001
155,84.36982894688845,16.700636833906174,34.26791840419173,0.001
156,84.25840007513762,16.583462707698345,34.50801199302077,0.001
