step,loss
0,0.9960838556289673
1,0.99347984790802
2,0.9883894920349121
3,0.951369047164917
4,0.8755467534065247
5,0.7683451771736145
6,0.6545944809913635
7,0.5353912711143494
8,0.526035726070404
9,0.4441814720630646
10,0.6064554452896118
11,0.7742892503738403
12,0.48332783579826355
13,0.42087164521217346
14,0.35880333185195923
15,0.42537158727645874
16,0.451323002576828
17,0.40602439641952515
18,0.35732489824295044
19,0.5051170587539673
20,0.193187415599823
21,0.28015655279159546
22,0.3784253001213074
23,0.24990490078926086
24,0.1832670271396637
25,0.38519734144210815
26,0.3277847170829773
27,0.40412819385528564
28,0.3323594927787781
29,0.2518784999847412
30,0.3570059537887573
31,0.20893211662769318
32,0.3048180639743805
33,0.2777087986469269
34,0.3657947778701782
35,0.37432873249053955
36,0.27296966314315796
37,0.5524657368659973
38,0.4337047040462494
39,0.36023810505867004
40,0.38522619009017944
41,0.35474902391433716
42,0.3704897165298462
43,0.28450682759284973
44,0.33564823865890503
45,0.2809424102306366
46,0.1089901253581047
47,0.219191774725914
48,0.40526512265205383
49,0.3476787209510803
50,0.34286850690841675
51,0.2607707381248474
52,0.3454463481903076
53,0.33507418632507324
54,0.21608072519302368
55,0.28055626153945923
56,0.37973010540008545
57,0.3377017378807068
58,0.24896343052387238
59,0.24263358116149902
60,0.38750869035720825
61,0.24682340025901794
62,0.35615986585617065
63,0.17267173528671265
64,0.2933988571166992
65,0.3508019745349884
66,0.22645977139472961
67,0.16559657454490662
68,0.17596325278282166
69,0.2899901866912842
70,0.2341054081916809
71,0.4073839783668518
72,0.12208952009677887
73,0.23843562602996826
74,0.28452223539352417
75,0.2618104815483093
76,0.23170509934425354
77,0.36794185638427734
78,0.2872917950153351
79,0.12933532893657684
80,0.2828845977783203
81,0.43843957781791687
82,0.33512550592422485
83,0.07190827280282974
84,0.20951184630393982
85,0.22029444575309753
86,0.4287547469139099
87,0.2598169445991516
88,0.3516501188278198
89,0.28446730971336365
90,0.27268749475479126
91,0.3964404761791229
92,0.28316038846969604
93,0.3986380696296692
94,0.39273518323898315
95,0.46468496322631836
96,0.356578528881073
97,0.3005251884460449
98,0.11951711773872375
99,0.12951666116714478
100,0.3651586174964905
101,0.252802312374115
102,0.24003836512565613
103,0.3353319764137268
104,0.3480750322341919
105,0.227297842502594
106,0.39208340644836426
107,0.2117151916027069
108,0.3870110511779785
109,0.4308699071407318
110,0.2541600465774536
111,0.4253084063529968
112,0.2156166434288025
113,0.21657079458236694
114,0.3736473321914673
115,0.21900928020477295
116,0.4123018980026245
117,0.3951072692871094
118,0.2350553721189499
119,0.3049277663230896
120,0.39286476373672485
121,0.2686394453048706
122,0.2694142758846283
123,0.4584956169128418
124,0.3100537359714508
125,0.1740357130765915
126,0.2122706174850464
127,0.43721699714660645
128,0.2094660997390747
129,0.17095299065113068
130,0.3772488832473755
131,0.23625501990318298
132,0.3113228380680084
133,0.381549596786499
134,0.30037930607795715
135,0.19119253754615784
136,0.407876193523407
137,0.32340770959854126
138,0.4541371464729309
139,0.4575585722923279
140,0.39994412660598755
141,0.27312278747558594
142,0.34110361337661743
143,0.29322099685668945
144,0.25302284955978394
145,0.1726367175579071
146,0.24881747364997864
147,0.3270905613899231
148,0.21200275421142578
149,0.40476539731025696
150,0.11441587656736374
151,0.20597997307777405
152,0.38641518354415894
153,0.28751298785209656
154,0.1158013790845871
155,0.18559962511062622
156,0.3036094605922699
157,0.3722681403160095
158,0.32791996002197266
159,0.346269816160202
