epoch,avg_loss,min_loss,lr
0,0.24946999143139692,0.04462429881095886,0.001
1,0.17553297683480196,0.031803518533706665,0.001
2,0.15168876113239094,0.019949905574321747,0.001
3,0.1514306936514913,0.032907694578170776,0.001
4,0.14386397778434912,0.015936803072690964,0.001
5,0.14549052897564252,0.01941687986254692,0.001
6,0.14085734515902004,0.022028367966413498,0.001
7,0.14518685363145778,0.017693474888801575,0.001
8,0.13998095721763093,0.03119305893778801,0.001
9,0.13724820159404771,0.02033350057899952,0.001
10,0.13893941225251183,0.023061193525791168,0.001
11,0.14208733377381577,0.02207152172923088,0.001
12,0.13590865111109451,0.02477521449327469,0.001
13,0.13614211544700083,0.028226960450410843,0.001
14,0.13158969417054323,0.00978122279047966,0.001
15,0.1345302561749122,0.020456738770008087,0.001
16,0.13307662860825076,0.021876977756619453,0.001
17,0.13021137986288522,0.018483471125364304,0.001
18,0.12978419852152,0.02598762884736061,0.001
19,0.13167540628273855,0.015106793493032455,0.001
20,0.1324457477130636,0.02143249288201332,0.001
21,0.13427468720874458,0.013651782646775246,0.001
22,0.13218377378507284,0.018028760328888893,0.001
23,0.13297181731104502,0.009681480005383492,0.001
24,0.12864795352652436,0.01715829223394394,0.001
25,0.1302360391637194,0.023472193628549576,0.001
26,0.13234958586326684,0.019790709018707275,0.001
27,0.13409836380014895,0.025586474686861038,0.001
28,0.12446904380703927,0.015650857239961624,0.001
29,0.12985238149485667,0.012528343126177788,0.001
30,0.12570628612593282,0.017624806612730026,0.001
31,0.134091946791159,0.02269487828016281,0.001
32,0.1296177364529285,0.02522864378988743,0.001
33,0.12767999174138822,0.013210813514888287,0.001
34,0.13156271029583877,0.016434460878372192,0.001
35,0.12857314564462285,0.009897839277982712,0.001
36,0.13044129441914265,0.022385630756616592,0.001
37,0.13183205424138578,0.015353359282016754,0.001
38,0.12936302895468543,0.017137380316853523,0.001
39,0.1306479631275579,0.016249731183052063,0.001
40,0.12895375191510539,0.0181198138743639,0.001
41,0.12471981927592424,0.018869705498218536,0.001
42,0.12648844095747336,0.01917468011379242,0.001
43,0.12384042783014593,0.019586078822612762,0.001
44,0.12885374929828686,0.021473433822393417,0.001
45,0.12350162578150048,0.013121824711561203,0.001
46,0.12307491047340591,0.0072989691980183125,0.001
47,0.1283561873024155,0.018666913732886314,0.001
48,0.1272142430952954,0.010437256656587124,0.001
49,0.12789915802932228,0.024820316582918167,0.001
50,0.12530305020482047,0.02184094861149788,0.001
51,0.12907628063476295,0.009821251034736633,0.001
52,0.12243208882500767,0.01772373542189598,0.001
53,0.12697725986072328,0.017742782831192017,0.001
54,0.12221706220589112,0.014758951961994171,0.001
55,0.12550999853556277,0.022577758878469467,0.001
56,0.12794327568553854,0.021253230050206184,0.001
57,0.12969067248923238,0.016508271917700768,0.001
58,0.12695343387895264,0.02310023084282875,0.001
