epoch,avg_loss,min_loss,lr
0,0.24359625969373155,0.0343315489590168,0.001
1,0.16617455914092716,0.03291069343686104,0.001
2,0.15452590186396264,0.016155336052179337,0.001
3,0.14502976996664074,0.028048168867826462,0.001
4,0.14234837419644464,0.02939755842089653,0.001
5,0.14457593476981856,0.03418250381946564,0.001
6,0.1467350476887077,0.02168915793299675,0.001
7,0.13985386036802083,0.01768394187092781,0.001
8,0.1364457326453703,0.012615136802196503,0.001
9,0.13673522142198635,0.02766803652048111,0.001
10,0.13619646101506078,0.027592984959483147,0.001
11,0.1335531072836602,0.023457445204257965,0.001
12,0.1354825985908974,0.0236262995749712,0.001
13,0.13780295913602458,0.02362309768795967,0.001
14,0.13908036977227312,0.016121629625558853,0.001
15,0.136214967660635,0.019791260361671448,0.001
16,0.12987903225803166,0.018175870180130005,0.001
17,0.1289391076315951,0.013944296166300774,0.001
18,0.1299176055144926,0.018140366300940514,0.001
19,0.13248021204344695,0.02120584063231945,0.001
20,0.1296022363785596,0.019100157544016838,0.001
21,0.1327923674507474,0.015311064198613167,0.001
22,0.13078236513683805,0.023328490555286407,0.001
23,0.13499504864012124,0.02589547261595726,0.001
24,0.13291718572327227,0.014404713176190853,0.001
25,0.13039590995322214,0.021619388833642006,0.001
26,0.1334862370204064,0.02043091133236885,0.001
27,0.13207524310200824,0.02054423838853836,0.001
28,0.12494298726960551,0.025942791253328323,0.001
29,0.12995678552033496,0.01656603068113327,0.001
30,0.12777150125839398,0.017446445301175117,0.001
31,0.12611981392183225,0.01813851296901703,0.001
32,0.13093765692974557,0.021653572097420692,0.001
33,0.12694414634097484,0.021157795563340187,0.001
34,0.13169286319680396,0.016092348843812943,0.001
35,0.12778997357963817,0.013664212077856064,0.001
36,0.12849663067390793,0.022958144545555115,0.001
37,0.12823027583726798,0.02283879928290844,0.001
38,0.1287266416802595,0.022336527705192566,0.001
39,0.12909611523355125,0.016523825004696846,0.001
40,0.12747236220457125,0.02012445405125618,0.001
41,0.12757083424730808,0.019729964435100555,0.001
42,0.1269790713886323,0.01532268151640892,0.001
43,0.12846090413222555,0.021245162934064865,0.001
44,0.12249321010676795,0.01585298404097557,0.001
45,0.12817019568683463,0.019151605665683746,0.001
46,0.12958851119765313,0.027495544403791428,0.001
47,0.12464860312684323,0.017153490334749222,0.001
48,0.13284148857928813,0.01826426014304161,0.001
49,0.12641329906000465,0.014368514530360699,0.001
50,0.1265634713054169,0.026954807341098785,0.001
51,0.12542618446786946,0.011328747496008873,0.001
52,0.12850199115564465,0.02359427884221077,0.001
53,0.12541081741073867,0.022574596107006073,0.001
54,0.1264875770175422,0.019891850650310516,0.001
55,0.12928030887269415,0.024579446762800217,0.001
56,0.1307929883550969,0.018626743927598,0.001
57,0.12812418428438832,0.019395943731069565,0.001
58,0.12520315305300755,0.010866101831197739,0.001
59,0.12659518949840276,0.01520963478833437,0.001
60,0.12532699565781513,0.015677880495786667,0.001
61,0.12777514781191712,0.020256798714399338,0.001
62,0.12887902861257317,0.019865453243255615,0.001
63,0.1260560807713773,0.01880299113690853,0.001
64,0.12602786452043802,0.011544397100806236,0.001
65,0.12497112375422148,0.018084371462464333,0.001
66,0.12770926879420585,0.014795227907598019,0.001
67,0.12899051432395936,0.015264829620718956,0.001
68,0.12406940676373779,0.020394010469317436,0.001
69,0.12511545034794835,0.024939920753240585,0.001
70,0.12329687786404975,0.013235356658697128,0.001
71,0.1296591429527325,0.016204431653022766,0.001
72,0.12328071888441627,0.015165240503847599,0.001
73,0.13094225714667118,0.016256168484687805,0.001
74,0.1275963321186282,0.013824081979691982,0.001
75,0.12423255728936056,0.016312018036842346,0.001
76,0.12653667682752712,0.010134613141417503,0.001
77,0.12619783998161438,0.017629556357860565,0.001
78,0.12552778849203605,0.01606428436934948,0.001
79,0.1263238524006738,0.021162021905183792,0.001
80,0.12256825920303527,0.015565064735710621,0.001
81,0.12430253128695767,0.013150535523891449,0.001
82,0.12836289105143806,0.010870768688619137,0.001
83,0.12686247819874552,0.015686260536313057,0.001
84,0.1265700441917943,0.007542998064309359,0.001
85,0.1249388752876257,0.020828459411859512,0.001
86,0.12322999605748919,0.01715315505862236,0.001
87,0.120984397819484,0.01494575385004282,0.001
88,0.1279350653712754,0.02031160332262516,0.001
89,0.12328572364458523,0.012599566020071507,0.001
90,0.12473150425648782,0.019570980221033096,0.001
91,0.12573483098458382,0.015873201191425323,0.001
92,0.12662021898358944,0.018041111528873444,0.001
93,0.12373700055104564,0.019259106367826462,0.001
94,0.12252148964762455,0.01383419893682003,0.001
95,0.12457974229255342,0.025689654052257538,0.001
96,0.12476260667608585,0.013859694823622704,0.001
97,0.12577852730828454,0.021036669611930847,0.001
98,0.1262364779577183,0.01829579472541809,0.001
99,0.12364902124681976,0.019114889204502106,0.001
100,0.12438525897960062,0.02170497737824917,0.001
101,0.12618403731903527,0.02235398255288601,0.001
102,0.13009416637942195,0.01653660088777542,0.001
103,0.12300648627206101,0.014509985223412514,0.001
104,0.12425812810761272,0.016028784215450287,0.001
105,0.12707285614305874,0.016092799603939056,0.001
106,0.12686084427696187,0.009931989014148712,0.001
107,0.12571661942638457,0.016967572271823883,0.001
108,0.1265666544859414,0.018224727362394333,0.001
109,0.1239052789460402,0.020409518852829933,0.001
110,0.1262564939825097,0.019785981625318527,0.001
111,0.12537487519148272,0.01672608032822609,0.001
112,0.11885508526029298,0.014275027438998222,0.001
113,0.12750639225487248,0.020754419267177582,0.001
114,0.12257921491982415,0.02046504244208336,0.001
115,0.11909513306454755,0.019213682040572166,0.001
116,0.12487370213057147,0.019921516999602318,0.001
117,0.1267292429547524,0.011165816336870193,0.001
118,0.12929439772779006,0.02691352181136608,0.001
119,0.127269375094329,0.014364771544933319,0.001
120,0.12490196780345286,0.017898591235280037,0.001
121,0.1195794223822304,0.016320038586854935,0.001
122,0.12338286976591917,0.0189557746052742,0.001
123,0.12605767703644233,0.018346449360251427,0.001
124,0.12518719883701124,0.015422574244439602,0.001
125,0.12684439791337354,0.01973131112754345,0.001
126,0.12371001046994934,0.016001662239432335,0.001
127,0.12177603810050641,0.01682461053133011,0.001
128,0.12636146397562698,0.014749793335795403,0.001
129,0.12645861364580924,0.022489996626973152,0.001
130,0.12429440230334876,0.02076924592256546,0.001
131,0.12337637942982838,0.018186116591095924,0.001
132,0.11934838034721906,0.020228635519742966,0.001
133,0.1250778327776061,0.010204033926129341,0.001
134,0.12422476124629611,0.028267184272408485,0.001
135,0.12345486894992064,0.019134970381855965,0.001
136,0.1229570323266671,0.016863107681274414,0.001
137,0.12516378808868467,0.015560828149318695,0.001
138,0.12191966550017241,0.014221612364053726,0.001
139,0.12701845751871588,0.01860937848687172,0.001
140,0.12058545024410705,0.016720913350582123,0.001
141,0.12419860080990475,0.02010519802570343,0.001
142,0.12586188168643275,0.019910119473934174,0.001
143,0.11895757146339747,0.018037907779216766,0.001
144,0.12119191154670261,0.013027199544012547,0.001
145,0.12211018478774349,0.015506301075220108,0.001
146,0.12197236093561514,0.023098330944776535,0.001
147,0.1257868734519434,0.0071420809254050255,0.001
148,0.12053656245552702,0.015087136998772621,0.001
149,0.12127200029499363,0.015307284891605377,0.001
150,0.12027348165975127,0.011071315966546535,0.0001
151,0.1205521881020104,0.017765535041689873,0.0001
152,0.1206328682419553,0.013664303347468376,0.0001
153,0.12385858776542591,0.016809087246656418,0.0001
154,0.11968597704981221,0.014959024265408516,0.0001
155,0.12074258213760913,0.016513321548700333,0.0001
156,0.11892915182397701,0.016060814261436462,0.0001
157,0.1212913382842089,0.019321635365486145,0.0001
158,0.11965052575760637,0.016039691865444183,0.0001
159,0.11704829292284558,0.020319785922765732,0.0001
160,0.1196700195869198,0.01845160312950611,0.0001
161,0.11803538398453384,0.01400289312005043,0.0001
162,0.1194836811228015,0.016157202422618866,0.0001
163,0.1172532386626699,0.016010098159313202,0.0001
164,0.11585440776434552,0.012684246525168419,0.0001
165,0.11953298372282006,0.011850915849208832,0.0001
166,0.11881108897432568,0.01572834886610508,0.0001
167,0.12294121719969553,0.015627287328243256,0.0001
