step,loss
0,0.993887722492218
1,1.0249791145324707
2,0.9715455770492554
3,0.9266419410705566
4,0.8511471748352051
5,0.7939684391021729
6,0.7710170745849609
7,0.617314338684082
8,0.7255668640136719
9,0.45390406250953674
10,0.7321706414222717
11,0.4823369085788727
12,0.5428375601768494
13,0.4232272505760193
14,0.40058445930480957
15,0.35194963216781616
16,0.2925647497177124
17,0.46184518933296204
18,0.41644132137298584
19,0.41556137800216675
20,0.2724738121032715
21,0.43195006251335144
22,0.5032588839530945
23,0.1991667002439499
24,0.15004560351371765
25,0.32568788528442383
26,0.38610029220581055
27,0.26843029260635376
28,0.34535694122314453
29,0.4381037652492523
30,0.2289709746837616
31,0.3841758966445923
32,0.472215473651886
33,0.18782362341880798
34,0.44015592336654663
35,0.26807695627212524
36,0.42444321513175964
37,0.218120276927948
38,0.09992724657058716
39,0.6386910676956177
40,0.23251059651374817
41,0.19165895879268646
42,0.28240007162094116
43,0.2701413035392761
44,0.35880762338638306
45,0.14215373992919922
46,0.373208224773407
47,0.4048059582710266
48,0.3063095808029175
49,0.6233203411102295
50,0.45316675305366516
51,0.48233211040496826
52,0.15158714354038239
53,0.3839327394962311
54,0.19466453790664673
55,0.2076440006494522
56,0.5626588463783264
57,0.3944261968135834
58,0.24493201076984406
59,0.2988221049308777
60,0.35293546319007874
61,0.1770540177822113
62,0.35169917345046997
63,0.0947464108467102
64,0.20222467184066772
65,0.3066492974758148
66,0.16668030619621277
67,0.27357685565948486
68,0.27824485301971436
69,0.18927857279777527
70,0.39326155185699463
71,0.2693108320236206
72,0.24588197469711304
73,0.3115762770175934
74,0.36659669876098633
75,0.19781912863254547
76,0.2537694573402405
77,0.33877429366111755
78,0.14536124467849731
79,0.26223307847976685
80,0.2913159132003784
81,0.20620277523994446
82,0.24175110459327698
83,0.2070726752281189
84,0.31512928009033203
85,0.27878665924072266
86,0.33843815326690674
87,0.29119300842285156
88,0.2617766559123993
89,0.3500528037548065
90,0.19109027087688446
91,0.14156441390514374
92,0.3509671688079834
93,0.2773534953594208
94,0.3735906481742859
95,0.25719499588012695
96,0.4233069121837616
97,0.12202269583940506
98,0.3125573396682739
99,0.40114930272102356
100,0.35158973932266235
101,0.3403596878051758
102,0.42408865690231323
103,0.44037121534347534
104,0.4001898765563965
105,0.1650884598493576
106,0.24542275071144104
107,0.349516898393631
108,0.3540276288986206
109,0.24640601873397827
110,0.1477956473827362
111,0.22361202538013458
112,0.22655706107616425
113,0.2512304186820984
114,0.17957746982574463
115,0.3757028579711914
116,0.2487998902797699
117,0.16871441900730133
118,0.15919439494609833
119,0.19737973809242249
120,0.19104087352752686
121,0.11675765365362167
122,0.22278228402137756
123,0.30104392766952515
124,0.348624587059021
125,0.27877724170684814
126,0.20590779185295105
127,0.3250780999660492
128,0.18571805953979492
129,0.07235153019428253
130,0.3273751139640808
131,0.3558610677719116
132,0.24079668521881104
133,0.1721695214509964
134,0.26563695073127747
135,0.3077702522277832
136,0.41213458776474
137,0.20065195858478546
138,0.3486967384815216
139,0.23312823474407196
140,0.13352490961551666
141,0.3068532943725586
142,0.19095611572265625
143,0.23753637075424194
144,0.2212854027748108
145,0.2515700161457062
146,0.1559651494026184
147,0.22438082098960876
148,0.23430997133255005
149,0.25350555777549744
150,0.08967003226280212
151,0.14593100547790527
152,0.3361063003540039
153,0.20383957028388977
154,0.18640032410621643
155,0.23093461990356445
156,0.15316878259181976
157,0.33786773681640625
158,0.5264734625816345
159,0.2585625648498535
160,0.18600371479988098
161,0.22026526927947998
162,0.17109359800815582
163,0.2148868441581726
164,0.20516589283943176
165,0.24886971712112427
166,0.2905391454696655
167,0.221059650182724
168,0.13420434296131134
169,0.2947344183921814
170,0.2208910584449768
171,0.31627392768859863
172,0.07425985485315323
173,0.2716904282569885
174,0.1173756793141365
175,0.24245579540729523
176,0.2993209958076477
177,0.2962872385978699
178,0.16855405271053314
179,0.20663756132125854
180,0.08128543198108673
181,0.18060442805290222
182,0.22118200361728668
183,0.1705755740404129
184,0.2004661113023758
185,0.3057103753089905
186,0.30915307998657227
187,0.19820614159107208
188,0.14177945256233215
189,0.2760196328163147
190,0.12579086422920227
191,0.32632362842559814
192,0.1566404104232788
193,0.19731462001800537
194,0.3233305811882019
195,0.3268589377403259
196,0.24666579067707062
197,0.1790837198495865
