step,train_bce
50,0.692976
100,0.693029
150,0.693495
200,0.691983
250,0.692846
300,0.693037
350,0.695467
400,0.692576
450,0.69269
500,0.69499
550,0.691095
600,0.693941
650,0.693482
700,0.69326
750,0.692746
800,0.693756
850,0.693156
900,0.693844
950,0.692402
1000,0.692943
1050,0.692703
1100,0.693183
1150,0.693192
1200,0.694484
1250,0.693268
1300,0.693437
1350,0.692526
1400,0.692119
1450,0.692953
1500,0.692877
1550,0.692666
1600,0.692958
1650,0.692948
1700,0.69387
1750,0.693315
1800,0.693438
1850,0.693152
1900,0.692975
1950,0.69116
2000,0.69413
