step,train_bce
50,0.693347
100,0.695143
150,0.692982
200,0.693081
250,0.693521
300,0.69714
350,0.693238
400,0.692177
450,0.691369
500,0.694944
550,0.693896
600,0.692733
650,0.692094
700,0.694801
750,0.695914
800,0.691577
850,0.694109
900,0.692983
950,0.694332
1000,0.693873
1050,0.693388
1100,0.69194
1150,0.692783
1200,0.695447
1250,0.693513
1300,0.69367
1350,0.693365
1400,0.692566
1450,0.694316
1500,0.693384
1550,0.697924
1600,0.693926
1650,0.692663
1700,0.69333
1750,0.690561
1800,0.691198
1850,0.693037
1900,0.691815
1950,0.692528
2000,0.693558
