step,train_bce
50,0.694044
100,0.693597
150,0.692409
200,0.691779
250,0.69334
300,0.69312
350,0.693046
400,0.69298
450,0.693486
500,0.695702
550,0.693537
600,0.692866
650,0.692739
700,0.693397
750,0.694118
800,0.69361
850,0.692937
900,0.69191
950,0.69346
1000,0.691474
1050,0.692522
1100,0.69285
1150,0.693473
1200,0.692102
1250,0.692365
1300,0.693213
1350,0.693435
1400,0.69315
1450,0.693198
1500,0.693213
1550,0.692848
1600,0.693685
1650,0.692797
1700,0.693289
1750,0.694003
1800,0.696554
1850,0.693025
1900,0.693096
1950,0.693085
2000,0.693213
