step,train_bce
50,0.696447
100,0.693736
150,0.692706
200,0.694527
250,0.693985
300,0.693162
350,0.6946
400,0.69224
450,0.692995
500,0.69312
550,0.694625
600,0.693282
650,0.693104
700,0.692989
750,0.692619
800,0.69332
850,0.693287
900,0.692359
950,0.693399
1000,0.693152
1050,0.693191
1100,0.693156
1150,0.693118
1200,0.692358
1250,0.693387
1300,0.693281
1350,0.69264
1400,0.693424
1450,0.691695
1500,0.693015
1550,0.692834
1600,0.693674
1650,0.693193
1700,0.693527
1750,0.693817
1800,0.693692
1850,0.693015
1900,0.692218
1950,0.693941
2000,0.693932
