step,train_bce
50,0.69143
100,0.695515
150,0.69322
200,0.691292
250,0.692064
300,0.693478
350,0.691307
400,0.691512
450,0.691979
500,0.693094
550,0.691511
600,0.693427
650,0.691685
700,0.69317
750,0.693434
800,0.693297
850,0.692055
900,0.693215
950,0.694536
1000,0.69297
1050,0.693072
1100,0.69309
1150,0.693989
1200,0.693784
1250,0.689201
1300,0.692385
1350,0.693179
1400,0.693553
1450,0.693391
1500,0.693616
1550,0.691325
1600,0.691749
1650,0.692369
1700,0.693152
1750,0.692277
1800,0.692506
1850,0.692998
1900,0.691791
1950,0.693015
2000,0.693293
