step,train_bce
50,0.694347
100,0.693398
150,0.693379
200,0.692872
250,0.691231
300,0.691539
350,0.693167
400,0.694058
450,0.69122
500,0.693118
550,0.692155
600,0.692596
650,0.693612
700,0.69355
750,0.692451
800,0.695243
850,0.692845
900,0.694512
950,0.693281
1000,0.692471
1050,0.693217
1100,0.692772
1150,0.693564
1200,0.69522
1250,0.693201
1300,0.693272
1350,0.693259
1400,0.693439
1450,0.693632
1500,0.692778
1550,0.69152
1600,0.694086
1650,0.692031
1700,0.692682
1750,0.693714
1800,0.694759
1850,0.692779
1900,0.692162
1950,0.693074
2000,0.693439
