step,train_bce
50,0.693094
100,0.694039
150,0.693077
200,0.693032
250,0.69185
300,0.694784
350,0.693145
400,0.693247
450,0.69392
500,0.693153
550,0.692067
600,0.694612
650,0.695567
700,0.692895
750,0.692467
800,0.686648
850,0.692102
900,0.693978
950,0.69247
1000,0.689525
1050,0.692698
1100,0.695349
1150,0.693558
1200,0.688843
1250,0.700813
1300,0.682505
1350,0.68791
1400,0.692066
1450,0.697095
1500,0.692578
1550,0.68502
1600,0.688791
1650,0.697716
1700,0.692552
1750,0.683339
1800,0.69439
1850,0.695161
1900,0.700253
1950,0.688115
2000,0.685439
