step,train_bce
50,0.697499
100,0.688069
150,0.694469
200,0.69396
250,0.694878
300,0.693907
350,0.69153
400,0.693485
450,0.693166
500,0.694698
550,0.693151
600,0.692452
650,0.693208
700,0.693147
750,0.69398
800,0.6932
850,0.693164
900,0.692564
950,0.692645
1000,0.693078
1050,0.693559
1100,0.693389
1150,0.693706
1200,0.693288
1250,0.693405
1300,0.69316
1350,0.693581
1400,0.69297
1450,0.693699
1500,0.693169
1550,0.692228
1600,0.692954
1650,0.693374
1700,0.693323
1750,0.69357
1800,0.693024
1850,0.69252
1900,0.693032
1950,0.69446
2000,0.692994
