step,train_bce
50,0.691618
100,0.693063
150,0.692976
200,0.693017
250,0.694238
300,0.69452
350,0.693346
400,0.693615
450,0.690716
500,0.693213
550,0.693471
600,0.689354
650,0.692701
700,0.693088
750,0.693913
800,0.691336
850,0.693029
900,0.693148
950,0.692688
1000,0.693156
1050,0.69399
1100,0.692897
1150,0.693407
1200,0.69309
1250,0.693944
1300,0.693774
1350,0.692992
1400,0.693635
1450,0.693405
1500,0.692633
1550,0.693848
1600,0.691403
1650,0.693901
1700,0.692172
1750,0.693395
1800,0.692779
1850,0.693518
1900,0.694327
1950,0.694093
2000,0.692329
