step,train_bce
50,0.692456
100,0.695005
150,0.693063
200,0.69336
250,0.697682
300,0.69447
350,0.695154
400,0.692079
450,0.693087
500,0.695091
550,0.692657
600,0.694236
650,0.693878
700,0.693252
750,0.691049
800,0.695845
850,0.691517
900,0.691533
950,0.689953
1000,0.694971
1050,0.682023
1100,0.688722
1150,0.692752
1200,0.691131
1250,0.67496
1300,0.691039
1350,0.688462
1400,0.691768
1450,0.705707
1500,0.673533
1550,0.69752
1600,0.678594
1650,0.679338
1700,0.68829
1750,0.697481
1800,0.696428
1850,0.674672
1900,0.707829
1950,0.698949
2000,0.697232
