step,train_bce
50,0.691982
100,0.693662
150,0.69357
200,0.692552
250,0.693948
300,0.694873
350,0.694564
400,0.692882
450,0.688981
500,0.69218
550,0.693042
600,0.698937
650,0.693867
700,0.692114
750,0.687468
800,0.696317
850,0.694517
900,0.694413
950,0.700444
1000,0.688254
1050,0.689616
1100,0.690427
1150,0.69245
1200,0.687134
1250,0.683109
1300,0.681334
1350,0.701124
1400,0.684009
1450,0.7009
1500,0.691349
1550,0.679229
1600,0.704075
1650,0.677336
1700,0.707024
1750,0.673896
1800,0.692113
1850,0.683498
1900,0.684294
1950,0.698601
2000,0.669957
