metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.15660956641676085,0.1629312731880731,0.11933453520362078,0.15603226253016078,0.1274421694382459,0.14446996
A12_rv_law_loss,1,0.15542389593790476,0.14198825493152564,0.11160165070460107,0.1402287390676485,0.12988584678123521,0.13582568
A12_rv_law_loss,2,0.1486496499348787,0.1208602335171364,0.09551285363589092,0.16332367444525828,0.15599893835568063,0.13686907
A12_rv_law_loss,3,0.22277696162839092,0.2827580230269647,0.26962098826210495,0.30952845084755876,0.16764978205141995,0.25046684
A12_rv_law_loss,4,0.14686021090328732,0.18626026542780774,0.15196609924026688,0.17185949928822375,0.1711135372129095,0.16561192
A12_rv_law_loss,5,0.1581324344344977,0.16318149961056433,0.13294989868477777,0.11321992587901855,0.1544053303705177,0.14437782
A12_rv_law_loss,6,0.1642112264268588,0.13485752886846689,0.15851013774707187,0.12554786471731086,0.17684947771461237,0.15199525
A12_rv_law_loss,7,0.02569788184364933,0.04270193684879139,0.03312178271105934,0.019838532509778593,0.02999371057919295,0.03027077
A13_mean_path_rmse,0,0.09581607533634708,0.09553589963947551,0.26172422982633825,0.1318240549997852,0.1083524929104729,0.13865055
A13_mean_path_rmse,1,0.45639954498912355,0.3978789884932935,0.6254382252066719,0.5795983858441043,0.31251522522609226,0.47436607
A13_mean_path_rmse,2,0.3253807605591765,0.2473380416122962,0.17086969384533615,0.1434627157100008,0.2313048686101109,0.22367122
A13_mean_path_rmse,3,0.5405632572636488,0.5681481119684645,0.5935964917597919,0.7093193808579706,0.3422578683299484,0.55077702
A13_mean_path_rmse,4,0.4029064230231352,0.4928032197970225,0.30988995992925333,0.24384639334621463,0.23118583617117217,0.33612637
A13_mean_path_rmse,5,0.23672150492823252,0.13110509580049065,0.14669302099792988,0.17467612821601464,0.24822207588133885,0.18748357
A13_mean_path_rmse,6,0.12503515968167894,0.16170181613378184,0.11458570612686923,0.22436668964517179,0.07213272345765741,0.13956442
A13_mean_path_rmse,7,0.22131392375637507,0.1066126916516564,0.08743219347053066,0.1893016016677435,0.20546466269970426,0.16202501
A14_ks_logreturns,0,0.0024798267866035784,0.002522138010458197,0.0018704478959163384,0.002251248910607573,0.0020294797373008044,0.00223063
A14_ks_logreturns,1,0.0028722998630478225,0.0021272332544820527,0.0031033094185756727,0.002711322678037864,0.002148145698456172,0.00259246
A14_ks_logreturns,2,0.00428267399153387,0.003244833167330652,0.0024297341882469903,0.0035259353212151456,0.0037292237300797226,0.00344248
A14_ks_logreturns,3,0.002573689616533842,0.002936982538595617,0.003033277048057781,0.003424291116782885,0.0019759827875996117,0.00278884
A14_ks_logreturns,4,0.0041100247447709015,0.004184434138446214,0.003409214703685215,0.0033031934760955894,0.0029058570405876005,0.00358254
A14_ks_logreturns,5,0.0036766994521912344,0.0028363110059760888,0.002906829712400416,0.0025590995393426352,0.002044556150398391,0.0028047
A14_ks_logreturns,6,0.001854885146912344,0.0016462470430776976,0.002026561721862552,0.0018227869770916505,0.0020683866098106796,0.00188377
A14_ks_logreturns,7,0.0018986553784860472,0.0009960159362549792,0.0010052563184760888,0.0016763998692729265,0.00110009182021914,0.00133528
A15_skewness_error,0,0.011322408509101392,0.013886215059473697,0.010429255448938482,0.011418011379540453,0.011845191827831732,0.01178022
A15_skewness_error,1,0.009287449959076523,0.002867187369828522,0.0069602943158471875,0.006331638464288344,0.01182911938311692,0.00745514
A15_skewness_error,2,0.004423999968357392,0.0008684026141900572,0.004630007735922856,0.004179607878747001,0.005577743092364633,0.00393595
A15_skewness_error,3,0.003752539092481612,0.004675108672137537,0.004015031297099354,0.0064826041833816045,0.0023471119518816697,0.00425448
A15_skewness_error,4,0.00852516199957351,0.00946060113079674,0.0016928813350046423,0.010249495577710314,0.01340084785743615,0.0086658
A15_skewness_error,5,0.011209426445078781,0.015821030949902795,0.013395799256292605,0.016712566415497544,0.012894322623668929,0.01400663
A15_skewness_error,6,0.002132593972932341,0.0033361484034234445,0.0004968011364358468,0.0032999471450402967,0.0028409835682157505,0.00242129
A15_skewness_error,7,0.004362030902068902,0.00949438726521408,0.010064931071635155,0.0036806839210059006,0.006072485741678957,0.0067349
A16_qq_rmse,0,0.00011508358250371621,0.00011414215612146475,8.153637796142976e-05,0.00011131578836223444,9.19432292954746e-05,0.0001028
A16_qq_rmse,1,7.221162407360146e-05,5.9315326035218074e-05,6.976789065842387e-05,6.908217206411086e-05,6.147199393073731e-05,6.637e-05
A16_qq_rmse,2,8.844910965581368e-05,6.657382626133346e-05,5.5035979581011404e-05,0.00010110128873968359,9.201638082831948e-05,8.064e-05
A16_qq_rmse,3,0.00010995330981301599,0.00013164963623439035,0.00012933008001200018,0.0001448810323809635,7.525734342288984e-05,0.00011821
A16_qq_rmse,4,8.36197265152125e-05,9.373704601873052e-05,7.487702693533276e-05,7.618621843400093e-05,6.423939834424319e-05,7.853e-05
A16_qq_rmse,5,9.585819765090904e-05,8.53489445142954e-05,7.945453510436333e-05,7.025257766659371e-05,5.9044643153153685e-05,7.799e-05
A16_qq_rmse,6,0.00010840703115115709,7.748688159463411e-05,0.00010154199762123613,8.216150783882369e-05,0.00011860524998331761,9.764e-05
A16_qq_rmse,7,2.733247351290705e-05,3.1925262490063455e-05,1.7087984754119195e-05,2.3190265653148933e-05,2.333843480593155e-05,2.457e-05
