step,train_bce
50,0.689597
100,0.693953
150,0.69156
200,0.694532
250,0.693157
300,0.693205
350,0.695447
400,0.693354
450,0.693332
500,0.69337
550,0.692825
600,0.693326
650,0.693082
700,0.692896
750,0.691995
800,0.69291
850,0.694619
900,0.693126
950,0.693242
1000,0.693592
1050,0.693016
1100,0.69368
1150,0.693603
1200,0.693571
1250,0.693088
1300,0.693191
1350,0.69319
1400,0.693124
1450,0.693066
1500,0.69341
1550,0.692977
1600,0.693157
1650,0.693166
1700,0.692707
1750,0.692735
1800,0.693573
1850,0.694132
1900,0.693313
1950,0.693128
2000,0.692691
