step,train_bce
50,0.698264
100,0.693244
150,0.69441
200,0.692676
250,0.692223
300,0.693193
350,0.691762
400,0.695238
450,0.693679
500,0.693682
550,0.692565
600,0.695355
650,0.693011
700,0.690756
750,0.689943
800,0.692526
850,0.691587
900,0.687518
950,0.688271
1000,0.684327
1050,0.70379
1100,0.696473
1150,0.670834
1200,0.656602
1250,0.672672
1300,0.682662
1350,0.663737
1400,0.644831
1450,0.65416
1500,0.672999
1550,0.674206
1600,0.662532
1650,0.653689
1700,0.660728
1750,0.657255
1800,0.675326
1850,0.657942
1900,0.685474
1950,0.694159
2000,0.632437
