step,train_bce
50,0.692727
100,0.693518
150,0.693092
200,0.693122
250,0.692772
300,0.693424
350,0.692278
400,0.693193
450,0.693528
500,0.693352
550,0.69405
600,0.69321
650,0.693366
700,0.693079
750,0.692913
800,0.690324
850,0.692557
900,0.692885
950,0.690107
1000,0.694041
1050,0.690569
1100,0.69283
1150,0.69319
1200,0.693371
1250,0.694128
1300,0.691198
1350,0.693231
1400,0.693497
1450,0.69407
1500,0.692889
1550,0.693911
1600,0.692778
1650,0.694347
1700,0.693583
1750,0.693094
1800,0.699712
1850,0.693218
1900,0.693267
1950,0.693069
2000,0.69348
