step,train_bce
50,0.69368
100,0.692902
150,0.692823
200,0.697527
250,0.692652
300,0.693277
350,0.693931
400,0.69243
450,0.693603
500,0.693161
550,0.69348
600,0.693179
650,0.693193
700,0.693207
750,0.692969
800,0.692985
850,0.692988
900,0.693183
950,0.692933
1000,0.693093
1050,0.69301
1100,0.693143
1150,0.693146
1200,0.693259
1250,0.693055
1300,0.692906
1350,0.692741
1400,0.69224
1450,0.694384
1500,0.693063
1550,0.692825
1600,0.694137
1650,0.692094
1700,0.691544
1750,0.691734
1800,0.692654
1850,0.693093
1900,0.693019
1950,0.693165
2000,0.692882
