step,train_bce
50,0.69434
100,0.690725
150,0.693925
200,0.693271
250,0.692735
300,0.695998
350,0.692884
400,0.69411
450,0.693264
500,0.693099
550,0.692547
600,0.694827
650,0.694142
700,0.692461
750,0.693123
800,0.692082
850,0.693532
900,0.691352
950,0.693577
1000,0.692717
1050,0.692695
1100,0.692927
1150,0.693138
1200,0.693148
1250,0.693227
1300,0.69284
1350,0.69318
1400,0.693947
1450,0.693135
1500,0.693561
1550,0.692332
1600,0.693296
1650,0.693014
1700,0.692887
1750,0.693687
1800,0.693136
1850,0.692578
1900,0.693716
1950,0.693653
2000,0.692859
