step,train_bce
50,0.692167
100,0.694639
150,0.692918
200,0.692285
250,0.692724
300,0.690656
350,0.687452
400,0.694721
450,0.691
500,0.688009
550,0.685383
600,0.690522
650,0.699912
700,0.684425
750,0.670814
800,0.671517
850,0.664847
900,0.654864
950,0.655866
1000,0.65664
1050,0.638896
1100,0.635721
1150,0.687979
1200,0.648847
1250,0.625876
1300,0.62707
1350,0.633556
1400,0.62255
1450,0.655873
1500,0.629584
1550,0.614201
1600,0.618401
1650,0.583843
1700,0.682642
1750,0.633993
1800,0.632322
1850,0.693521
1900,0.648274
1950,0.641655
2000,0.636565
