step,train_bce
50,0.691855
100,0.692872
150,0.693065
200,0.694866
250,0.692654
300,0.693122
350,0.693166
400,0.692673
450,0.693133
500,0.693233
550,0.693451
600,0.695003
650,0.692658
700,0.69213
750,0.692836
800,0.693851
850,0.693295
900,0.692792
950,0.695547
1000,0.69271
1050,0.693258
1100,0.694054
1150,0.69358
1200,0.693478
1250,0.693314
1300,0.693491
1350,0.692226
1400,0.692831
1450,0.695291
1500,0.692361
1550,0.693147
1600,0.693111
1650,0.693148
1700,0.692973
1750,0.693288
1800,0.693559
1850,0.694969
1900,0.689291
1950,0.693183
2000,0.694158
