step,train_bce
50,0.69278
100,0.691793
150,0.69274
200,0.692777
250,0.693734
300,0.692773
350,0.69422
400,0.697154
450,0.692046
500,0.692104
550,0.695303
600,0.692888
650,0.692895
700,0.693263
750,0.693052
800,0.693095
850,0.692447
900,0.692976
950,0.692099
1000,0.6932
1050,0.692664
1100,0.692937
1150,0.692952
1200,0.693174
1250,0.692537
1300,0.691378
1350,0.692303
1400,0.692627
1450,0.694501
1500,0.693023
1550,0.692995
1600,0.69334
1650,0.693224
1700,0.693241
1750,0.690277
1800,0.695433
1850,0.691684
1900,0.694527
1950,0.692386
2000,0.692459
