step,train_bce
50,0.696143
100,0.695502
150,0.690962
200,0.692897
250,0.694052
300,0.697626
350,0.693867
400,0.694419
450,0.693667
500,0.693266
550,0.692992
600,0.693352
650,0.693228
700,0.69396
750,0.692519
800,0.693709
850,0.693557
900,0.692705
950,0.693353
1000,0.693199
1050,0.693185
1100,0.692617
1150,0.693808
1200,0.693257
1250,0.693463
1300,0.695554
1350,0.693177
1400,0.693057
1450,0.691449
1500,0.695983
1550,0.69308
1600,0.693642
1650,0.693178
1700,0.694885
1750,0.691859
1800,0.692779
1850,0.694001
1900,0.693681
1950,0.692001
2000,0.6929
