step,train_bce
50,0.693656
100,0.691811
150,0.692108
200,0.693809
250,0.693653
300,0.693154
350,0.693611
400,0.692006
450,0.694627
500,0.698969
550,0.692148
600,0.694673
650,0.693106
700,0.692322
750,0.693032
800,0.693547
850,0.69501
900,0.693071
950,0.69206
1000,0.693225
1050,0.693226
1100,0.693238
1150,0.693182
1200,0.694214
1250,0.69383
1300,0.69279
1350,0.693921
1400,0.694621
1450,0.692209
1500,0.691079
1550,0.693101
1600,0.69373
1650,0.693022
1700,0.68987
1750,0.69304
1800,0.693972
1850,0.693296
1900,0.693281
1950,0.693417
2000,0.692751
