epoch,avg_loss,min_loss,lr
0,0.2687730041143368,0.060366835445165634,0.001
1,0.1879342883839854,0.053371138870716095,0.001
2,0.17421901692432584,0.031934235244989395,0.001
3,0.16906878040754236,0.04771135747432709,0.001
4,0.1692289745187736,0.04098314046859741,0.001
5,0.161886323861836,0.030490439385175705,0.001
6,0.16308125274372287,0.029662132263183594,0.001
7,0.1622202566577471,0.031280845403671265,0.001
8,0.1636392580330721,0.03986378759145737,0.001
9,0.1643412243029161,0.01787104643881321,0.001
10,0.15980933020546217,0.020960865542292595,0.001
11,0.15943095093825832,0.017498083412647247,0.001
12,0.16108711317792768,0.035819292068481445,0.001
13,0.15680743318080204,0.04167734086513519,0.001
14,0.15652686507382896,0.023665010929107666,0.001
15,0.158389892152627,0.017811447381973267,0.001
16,0.15968736918148352,0.03538718819618225,0.001
17,0.16043139818066265,0.02934793382883072,0.001
18,0.1609683178467094,0.03311235085129738,0.001
19,0.15933640499861212,0.030873160809278488,0.001
20,0.15826410386216594,0.047820691019296646,0.001
21,0.15399474892910803,0.02472778782248497,0.001
22,0.15547274064010708,0.013489261269569397,0.001
23,0.15774983078154037,0.0383683405816555,0.001
24,0.15423945835209452,0.02640654146671295,0.001
25,0.15738170004624408,0.018180783838033676,0.001
26,0.1567977840823005,0.03685387969017029,0.001
27,0.1523046118891216,0.025616373866796494,0.001
28,0.15150256591732614,0.04481390863656998,0.001
29,0.1556631045859831,0.02181287482380867,0.001
30,0.15179669908320648,0.02055026777088642,0.001
31,0.1559156000475923,0.030166981741786003,0.001
32,0.15656102471257327,0.03034469112753868,0.001
33,0.1553405934428156,0.02710854634642601,0.001
34,0.15789950659745955,0.018631473183631897,0.001
35,0.1603991210795357,0.028705671429634094,0.001
36,0.1554681057605194,0.03208627551794052,0.001
37,0.15345348881237442,0.03736438229680061,0.001
38,0.15721455338643864,0.03281579166650772,0.001
39,0.15457924384463695,0.02775591053068638,0.001
40,0.15350897616008297,0.018996544182300568,0.001
41,0.15713221078476636,0.029104705899953842,0.001
42,0.15116147876688046,0.0271453894674778,0.001
43,0.15459517413182766,0.02694653533399105,0.001
44,0.15898164023383288,0.023747459053993225,0.001
45,0.15188105388733675,0.026557987555861473,0.001
46,0.15493959189916495,0.03170086443424225,0.001
47,0.1508190202366677,0.031377073377370834,0.001
48,0.1560053070570575,0.02440764009952545,0.001
49,0.15597046474795206,0.020364146679639816,0.001
50,0.15317717722427915,0.008733177557587624,0.001
51,0.15098879101060447,0.024414239451289177,0.001
52,0.1522419071479817,0.021325815469026566,0.001
53,0.1543145941941475,0.02501247636973858,0.001
54,0.15187078173767077,0.03188575059175491,0.001
55,0.15845225854718592,0.025038667023181915,0.001
56,0.15355825839287718,0.02923293225467205,0.001
57,0.1530692482192535,0.03692119941115379,0.001
58,0.15207413772805012,0.021587945520877838,0.001
59,0.1563921955457772,0.040909167379140854,0.001
60,0.14920122340117814,0.023822693154215813,0.001
61,0.15408684787689708,0.017917431890964508,0.001
62,0.15229538910352858,0.020650092512369156,0.001
63,0.15430143356934423,0.02262289822101593,0.001
64,0.15252512440201826,0.03214438632130623,0.001
65,0.1534242618145072,0.019608009606599808,0.001
66,0.14986829442204908,0.02066640928387642,0.001
67,0.15038459113566205,0.020493866875767708,0.001
68,0.15520378217479447,0.028601210564374924,0.001
69,0.15761483045935165,0.020239513367414474,0.001
70,0.15006219853785296,0.01557424571365118,0.001
71,0.1537131576005777,0.026294032111763954,0.001
72,0.15611454979080008,0.024052057415246964,0.001
73,0.15211394907237263,0.031997788697481155,0.001
74,0.15491367208596785,0.023419581353664398,0.001
75,0.156299863512686,0.023101670667529106,0.001
76,0.15862412190472241,0.03271334245800972,0.001
77,0.15373969752545236,0.030551709234714508,0.001
78,0.15073994630438392,0.024709945544600487,0.001
79,0.14882447494528606,0.02123507298529148,0.001
80,0.15482503656312474,0.024245744571089745,0.001
81,0.14756138431403087,0.024097757413983345,0.001
82,0.15300401101558236,0.023732710629701614,0.001
83,0.1558502222651441,0.03008686937391758,0.001
84,0.15106827155250357,0.018917296081781387,0.001
85,0.152435067389888,0.027283072471618652,0.001
86,0.15197787214856362,0.03133911266922951,0.001
87,0.15291689251898788,0.020144283771514893,0.001
88,0.15665246437856695,0.03790765255689621,0.001
89,0.15269439886469627,0.03930402547121048,0.001
90,0.15082555735716596,0.029529694467782974,0.001
91,0.15406917362270178,0.021366354078054428,0.001
92,0.1522531575174071,0.02490883693099022,0.001
93,0.15391982962319162,0.032368000596761703,0.001
94,0.15405906375599443,0.0269226785749197,0.001
95,0.15779355879567447,0.024768276140093803,0.001
96,0.1499643316565198,0.03362804278731346,0.001
97,0.14487660951999715,0.025494661182165146,0.001
98,0.15390127588034375,0.031003139913082123,0.001
99,0.15148554932238767,0.031360942870378494,0.001
100,0.15181353717343882,0.03799297660589218,0.001
101,0.15352404258737806,0.02980192005634308,0.001
102,0.1488961746545101,0.024050703272223473,0.001
103,0.15122805472492473,0.02378849685192108,0.001
104,0.14896942956693238,0.023259170353412628,0.001
105,0.15322922878476675,0.02815096452832222,0.001
106,0.1536901579820551,0.029928751289844513,0.001
107,0.15268473100150004,0.02426464855670929,0.001
108,0.15326574255959713,0.028764944523572922,0.001
109,0.15149765260503045,0.027851203456521034,0.001
110,0.15339280919579323,0.028855592012405396,0.001
111,0.14945989053376252,0.022016491740942,0.001
112,0.153046126877598,0.032162196934223175,0.001
113,0.1507330353197176,0.03653522953391075,0.001
114,0.15107006559264846,0.027313880622386932,0.001
115,0.15074799046851695,0.023038379848003387,0.001
116,0.1535802716971375,0.019290709868073463,0.001
117,0.1561451306406525,0.026703305542469025,0.001
118,0.15211721129526268,0.027233028784394264,0.001
119,0.15271641453000484,0.02601979859173298,0.001
120,0.15319774011004483,0.020505886524915695,0.001
121,0.1532219693326624,0.02992989867925644,0.001
122,0.1471935877634678,0.03020194172859192,0.001
123,0.15246170572572737,0.026813019067049026,0.001
124,0.15012080700034858,0.02186988852918148,0.001
125,0.14702191089236294,0.02815558761358261,0.001
126,0.14916335749148857,0.02534862980246544,0.001
127,0.14680536132800626,0.03593415766954422,0.001
128,0.1581549530455959,0.01851543039083481,0.001
129,0.15377297387749422,0.025392958894371986,0.001
130,0.15281514094385784,0.03242015838623047,0.001
131,0.14534152051783167,0.02586679905653,0.001
132,0.14940876461696462,0.027251603081822395,0.001
133,0.14590764979584492,0.02047302946448326,0.001
