epoch,avg_loss,min_loss,lr
0,0.2612458689181949,0.04432182013988495,0.001
1,0.1918780098494608,0.042015478014945984,0.001
2,0.1750087280961452,0.0354454442858696,0.001
3,0.17230042101436993,0.03462805971503258,0.001
4,0.16466718410083558,0.038020238280296326,0.001
5,0.16961693886696594,0.035657137632369995,0.001
6,0.1708665061451029,0.037730440497398376,0.001
7,0.17467361337912735,0.035500090569257736,0.001
8,0.16434508063684916,0.03287389129400253,0.001
9,0.1639757177363208,0.023862477391958237,0.001
10,0.16306436474769725,0.02877354994416237,0.001
11,0.1655680818730616,0.03123166784644127,0.001
12,0.16099550390936201,0.03427326679229736,0.001
13,0.15930150938220322,0.036061517894268036,0.001
14,0.16013824331457727,0.0319107249379158,0.001
15,0.1582016112297424,0.02965899184346199,0.001
16,0.16029573770356365,0.026288989931344986,0.001
17,0.15654790817279718,0.026689527556300163,0.001
18,0.16016976480023004,0.02891608700156212,0.001
19,0.15605020041039097,0.02394118718802929,0.001
20,0.1605348151861108,0.03359794244170189,0.001
21,0.1571146925271023,0.026469696313142776,0.001
22,0.15643342515977565,0.037171218544244766,0.001
23,0.15940669504198013,0.0315672941505909,0.001
24,0.1581545932967856,0.021938154473900795,0.001
25,0.15735963169572642,0.04239821434020996,0.001
26,0.1577721670801111,0.021100010722875595,0.001
27,0.15554306087142322,0.037074849009513855,0.001
28,0.16398353546537692,0.02334754541516304,0.001
29,0.16392011000061757,0.019745241850614548,0.001
30,0.15832346752722515,0.02160610258579254,0.001
31,0.1556335236527957,0.021784421056509018,0.001
32,0.15172951461136108,0.016877878457307816,0.001
33,0.15310226656765735,0.012238231487572193,0.001
34,0.16057663357787533,0.032239582389593124,0.001
35,0.15623287431662902,0.016516104340553284,0.001
36,0.1583618706354173,0.041002094745635986,0.001
37,0.1569347553595435,0.031780652701854706,0.001
38,0.15668740328692365,0.029600605368614197,0.001
39,0.1554595790548774,0.027176393195986748,0.001
40,0.15613955184380757,0.022843148559331894,0.001
41,0.15853161705308594,0.03450789302587509,0.001
42,0.15681488666814403,0.027144255116581917,0.001
43,0.15381367414374836,0.021776121109724045,0.001
44,0.15374993640216417,0.017106400802731514,0.001
45,0.15285693606347195,0.023612460121512413,0.001
46,0.1574605486021028,0.03554917499423027,0.001
47,0.1542493748384004,0.03011891059577465,0.001
48,0.15491275354361278,0.015356076881289482,0.001
49,0.15276502173946938,0.03263469040393829,0.001
50,0.15252988500287756,0.03655359521508217,0.001
51,0.15833798461972037,0.027568690478801727,0.001
52,0.15537541872618021,0.03962003439664841,0.001
53,0.1525087120680837,0.023297008126974106,0.001
54,0.153666028581938,0.027247965335845947,0.001
55,0.15791880444521667,0.018206143751740456,0.001
56,0.15566419415699784,0.03386222571134567,0.001
57,0.15406687391805463,0.02055588737130165,0.001
58,0.15410273398811114,0.01868983916938305,0.001
59,0.15277875191168278,0.02156837470829487,0.001
60,0.15260110812960193,0.028177931904792786,0.001
61,0.15516436604229966,0.02865169569849968,0.001
62,0.1494585874825134,0.02020391635596752,0.001
63,0.1530540076419129,0.031061582267284393,0.001
64,0.1517836523707956,0.022022515535354614,0.001
65,0.15441258491046028,0.025876376777887344,0.001
66,0.15471230564799043,0.027398226782679558,0.001
67,0.1552952731726691,0.037016622722148895,0.001
68,0.15254170295520453,0.007237378507852554,0.001
69,0.15471624546626117,0.037169937044382095,0.001
70,0.1528152239843621,0.032679252326488495,0.001
71,0.15096818137681112,0.043184101581573486,0.001
72,0.15343283727270318,0.020241234451532364,0.001
73,0.1549963222714723,0.038412921130657196,0.001
74,0.1498700651791296,0.02220773696899414,0.001
75,0.1527247858903138,0.03687424585223198,0.001
76,0.1565817830924061,0.026729095727205276,0.001
77,0.1522945423348574,0.030986614525318146,0.001
78,0.15706444553143228,0.02944442816078663,0.001
79,0.15375437306647655,0.02980392798781395,0.001
80,0.1532500519970199,0.030158333480358124,0.001
81,0.1518863908786443,0.03218492865562439,0.001
82,0.15196024936449248,0.016906756907701492,0.001
83,0.15335955870250473,0.04027261584997177,0.001
84,0.15449544956209138,0.027007702738046646,0.001
85,0.15305486162105808,0.020329419523477554,0.001
86,0.15962252706231084,0.018498564139008522,0.001
87,0.154735670563241,0.023658860474824905,0.001
88,0.14777383805630961,0.02310238778591156,0.001
89,0.15248527443327475,0.03188955411314964,0.001
90,0.15194192228955217,0.026336845010519028,0.001
91,0.15684319073625375,0.027774877846240997,0.001
92,0.1561988101893803,0.03276438266038895,0.001
93,0.15310819464866654,0.026436740532517433,0.001
94,0.1557916130986996,0.018938181921839714,0.001
95,0.15537288907216862,0.03699824586510658,0.001
96,0.1553433420485817,0.031595829874277115,0.001
97,0.15794552437000675,0.020127907395362854,0.001
98,0.153236435035069,0.028441518545150757,0.001
99,0.1571401994988264,0.02961003966629505,0.001
100,0.1527461193218187,0.02875092811882496,0.001
101,0.15350152806786355,0.03964404761791229,0.001
102,0.15086285329743987,0.0384763702750206,0.001
103,0.15320883464664803,0.02993995137512684,0.001
104,0.15914206232264405,0.02199592813849449,0.001
105,0.15223151374812005,0.030391398817300797,0.001
106,0.15452596578688826,0.02824372798204422,0.001
107,0.14836261259915773,0.027225526049733162,0.001
108,0.1540490614497685,0.0314624160528183,0.001
109,0.15256625422625802,0.017644215375185013,0.001
110,0.15206564336403972,0.01702200621366501,0.001
111,0.1529504698701203,0.027580685913562775,0.001
112,0.1506934504795936,0.036698468029499054,0.001
113,0.15077818458303227,0.02414161153137684,0.001
114,0.15229211351106642,0.03367752954363823,0.001
115,0.15490994113497436,0.027228932827711105,0.001
116,0.15378322408651002,0.02219514176249504,0.001
117,0.1529438551297062,0.01701520010828972,0.001
118,0.15015351280817413,0.025349976494908333,0.001
119,0.14945899759186432,0.03965870290994644,0.001
120,0.15480347319316934,0.02549315057694912,0.001
121,0.15058832770955632,0.023828627541661263,0.001
122,0.15665981209167512,0.03349543362855911,0.001
123,0.1541379511836567,0.02623363956809044,0.001
124,0.15414643884287216,0.025253914296627045,0.001
125,0.15359741338761523,0.032153695821762085,0.001
126,0.15171267478945083,0.027143964543938637,0.001
127,0.15305600834835786,0.018355511128902435,0.001
128,0.14780736953980522,0.029554616659879684,0.001
129,0.14843812669278122,0.021271776407957077,0.001
130,0.15336703851789935,0.02062288299202919,0.001
131,0.14720181531083654,0.02940281666815281,0.001
132,0.14994385719910497,0.01897333562374115,0.001
133,0.15525973126932513,0.023460078984498978,0.001
134,0.15512926486553624,0.031528692692518234,0.001
135,0.1535904061565816,0.026170765981078148,0.001
136,0.1506931138683285,0.027376553043723106,0.001
137,0.1508805796984234,0.030043330043554306,0.001
138,0.1532423706848931,0.023047717288136482,0.001
139,0.153524215460493,0.019198961555957794,0.001
140,0.15335050807334483,0.025053851306438446,0.001
141,0.1505618478258839,0.04218030348420143,0.001
142,0.14868399263650645,0.037975847721099854,0.001
143,0.15646582255430985,0.030623242259025574,0.001
144,0.1515200165886199,0.0273175910115242,0.001
145,0.1517928220673639,0.02816389687359333,0.001
146,0.15179428500050562,0.016244733706116676,0.001
147,0.14989030413198634,0.01957893557846546,0.001
148,0.1521723504010879,0.029397906735539436,0.001
149,0.15094011887413217,0.020052272826433182,0.001
150,0.14906899061315926,0.023056883364915848,0.0001
151,0.1472574042127235,0.030972003936767578,0.0001
152,0.14978408579190727,0.03654441237449646,0.0001
153,0.14996225689628773,0.005668050143867731,0.0001
154,0.14659748772828607,0.03379759192466736,0.0001
155,0.14621651086417842,0.01618671603500843,0.0001
156,0.15146890703545068,0.027302514761686325,0.0001
157,0.1478428089467343,0.027594182640314102,0.0001
158,0.14625889384114998,0.02212487906217575,0.0001
159,0.1502816181164235,0.032347217202186584,0.0001
160,0.14483907097383053,0.016751358285546303,0.0001
161,0.1484353978339641,0.02981194294989109,0.0001
162,0.15322662676408072,0.02584659308195114,0.0001
163,0.14551176514214603,0.030872490257024765,0.0001
164,0.14388477948887157,0.025066861882805824,0.0001
165,0.14881861725007184,0.02468794584274292,0.0001
166,0.14481866850837832,0.028643984347581863,0.0001
167,0.14569500975267147,0.02679368481040001,0.0001
168,0.14477273944794433,0.02320002019405365,0.0001
169,0.15298168058143347,0.025530437007546425,0.0001
170,0.14925392915756674,0.02723519504070282,0.0001
171,0.1528668044411461,0.02300107479095459,0.0001
172,0.14738528487214353,0.026017194613814354,0.0001
173,0.147798985693953,0.019732723012566566,0.0001
174,0.14973340916913003,0.013215381652116776,0.0001
175,0.1488817091412784,0.01634230837225914,0.0001
176,0.14348720818816219,0.028561603277921677,0.0001
177,0.14482520994351944,0.02052956447005272,0.0001
178,0.14491184880171204,0.030145902186632156,0.0001
179,0.14876957651722478,0.026196632534265518,0.0001
180,0.14448436031671008,0.01072598248720169,1e-05
181,0.14912415797880385,0.02918589860200882,1e-05
182,0.14980336160806473,0.03589101880788803,1e-05
183,0.1527989440583042,0.03304728865623474,1e-05
184,0.14838358244742267,0.03812456876039505,1e-05
185,0.15323035441178945,0.02262112684547901,1e-05
186,0.14705491594213527,0.018961777910590172,1e-05
