epoch,avg_loss,min_loss,lr
0,0.27090916624001693,0.02956739068031311,0.001
1,0.18651245185901644,0.036090314388275146,0.001
2,0.177952899459342,0.025226034224033356,0.001
3,0.16867053679015953,0.03656114637851715,0.001
4,0.16721302534278948,0.028776034712791443,0.001
5,0.16997150451788912,0.03468187898397446,0.001
6,0.17159629146044608,0.03153169900178909,0.001
7,0.16472811890707817,0.027428962290287018,0.001
8,0.1624689396849135,0.024300146847963333,0.001
9,0.16286089531786274,0.039886925369501114,0.001
10,0.16125788670615293,0.03680042549967766,0.001
11,0.15907918516313657,0.02822944149374962,0.001
12,0.1627657705466845,0.029336407780647278,0.001
13,0.16446888891368872,0.03264942020177841,0.001
14,0.16552179743302986,0.026567671447992325,0.001
15,0.1612654069031123,0.030739206820726395,0.001
16,0.15609771312301746,0.025632955133914948,0.001
17,0.15745904395225807,0.028806200250983238,0.001
18,0.1567554574503447,0.03872517868876457,0.001
19,0.15673835040433914,0.024205319583415985,0.001
20,0.1552567069156794,0.030975814908742905,0.001
21,0.15712523904221598,0.018965471535921097,0.001
22,0.15779584801930469,0.03251313045620918,0.001
23,0.16093609210656723,0.03019769862294197,0.001
24,0.15925437371333828,0.022371266037225723,0.001
25,0.1577581232704688,0.035661958158016205,0.001
26,0.1580507718354056,0.024606237187981606,0.001
27,0.15842084237374365,0.04377174749970436,0.001
28,0.152038376465498,0.03268313780426979,0.001
29,0.15604022017942043,0.0322519913315773,0.001
30,0.15503225176144042,0.025184709578752518,0.001
31,0.1529678010920179,0.03202701732516289,0.001
32,0.15663011380820535,0.028629537671804428,0.001
33,0.1535474151824019,0.026847131550312042,0.001
34,0.1577045674166584,0.0214848630130291,0.001
35,0.15494158062210772,0.020947620272636414,0.001
36,0.155940235741582,0.02466324158012867,0.001
37,0.15262058832740877,0.026971198618412018,0.001
38,0.15591293031320674,0.02060956135392189,0.001
39,0.15563590627061785,0.017467359080910683,0.001
40,0.1539216526725795,0.019790977239608765,0.001
41,0.15445534550599405,0.029440267011523247,0.001
42,0.1516961944907962,0.026626409962773323,0.001
43,0.15613351618958404,0.0399947389960289,0.001
44,0.149134624763974,0.017809689044952393,0.001
45,0.15547667751889094,0.024454398080706596,0.001
46,0.15731222005706513,0.037685051560401917,0.001
47,0.15424704759789165,0.023635990917682648,0.001
48,0.16033493560826173,0.028315141797065735,0.001
49,0.15221981759532355,0.013836629688739777,0.001
50,0.1547905655024806,0.035505857318639755,0.001
51,0.1508617975305242,0.026840124279260635,0.001
52,0.15645947746088495,0.04088985174894333,0.001
53,0.15224639953521546,0.03409253805875778,0.001
54,0.15460366321349284,0.04168010503053665,0.001
55,0.15693653452035505,0.041050225496292114,0.001
56,0.15721910491993185,0.022538810968399048,0.001
57,0.15661821982212132,0.028633147478103638,0.001
58,0.15253422237583436,0.02487751469016075,0.001
59,0.1552093867358053,0.01952718198299408,0.001
60,0.14990338636562228,0.028704259544610977,0.001
61,0.15435679282745696,0.02664998732507229,0.001
62,0.15641180972306756,0.027798261493444443,0.001
63,0.1517743056101608,0.024259649217128754,0.001
64,0.15286929576541297,0.023288123309612274,0.001
65,0.15301295022436534,0.019565846771001816,0.001
66,0.1548235492700769,0.02216337062418461,0.001
67,0.15629716813054984,0.022046145051717758,0.001
68,0.15277909952419577,0.025598570704460144,0.001
69,0.15318470811325824,0.03744467347860336,0.001
70,0.14926851831660315,0.013093995861709118,0.001
71,0.15714574832600192,0.030377229675650597,0.001
72,0.15041260524958489,0.013167249038815498,0.001
73,0.15931416131206788,0.023394770920276642,0.001
74,0.15575324990641093,0.03210001438856125,0.001
