epoch,avg_loss,min_loss,lr
0,0.26505284701124765,0.051470912992954254,0.001
1,0.1916176584782079,0.04101718217134476,0.001
2,0.17319064145704033,0.01966608315706253,0.001
3,0.1718831247126218,0.03467780351638794,0.001
4,0.16786176453024382,0.027883954346179962,0.001
5,0.17127440696640406,0.04087468236684799,0.001
6,0.16463004926481517,0.03713670000433922,0.001
7,0.16984468194277724,0.033734530210494995,0.001
8,0.16475469084980432,0.03261286020278931,0.001
9,0.16260598531516735,0.03428945690393448,0.001
10,0.16326415516232373,0.034541040658950806,0.001
11,0.16519051435534493,0.025206008926033974,0.001
12,0.16183700216424768,0.028466535732150078,0.001
13,0.16105857529328205,0.03253241628408432,0.001
14,0.1587918219884159,0.01645742356777191,0.001
15,0.16148542087466922,0.02389068529009819,0.001
16,0.15852562774307444,0.025457240641117096,0.001
17,0.15779367226787144,0.04099556431174278,0.001
18,0.1560671990737319,0.027892187237739563,0.001
19,0.15631340866093524,0.032374925911426544,0.001
20,0.1601399448409211,0.023765377700328827,0.001
21,0.16042945557637722,0.02885417453944683,0.001
22,0.1594486079084163,0.02918398380279541,0.001
23,0.16033199147932464,0.01596764847636223,0.001
24,0.15647607896244153,0.0217684768140316,0.001
25,0.15760870715166675,0.040147457271814346,0.001
26,0.16042602528614225,0.03506241738796234,0.001
27,0.16336961470005917,0.031035689637064934,0.001
28,0.15303115655842703,0.02879488095641136,0.001
29,0.1572311160271056,0.02314724400639534,0.001
30,0.15254672051378293,0.02564932033419609,0.001
31,0.16125855452992255,0.03246115520596504,0.001
32,0.15629500899740378,0.023962663486599922,0.001
33,0.15527861364535056,0.024891208857297897,0.001
34,0.15706846793182194,0.03192826360464096,0.001
35,0.1551447602778353,0.008965316228568554,0.001
36,0.15798345197254093,0.0338718518614769,0.001
37,0.16108332246585633,0.030833883211016655,0.001
38,0.1585039422934642,0.03637316823005676,0.001
39,0.15809320012340322,0.035828061401844025,0.001
40,0.15722115577955265,0.0273369699716568,0.001
41,0.1534472770508728,0.029686421155929565,0.001
42,0.15643007435573963,0.036027029156684875,0.001
43,0.15270325821620645,0.018303068354725838,0.001
44,0.15669390692346497,0.03719888627529144,0.001
45,0.14991249474405777,0.03209967538714409,0.001
46,0.1514905248550349,0.016691597178578377,0.001
47,0.15722432539769216,0.028094734996557236,0.001
48,0.15482570059248246,0.023779254406690598,0.001
49,0.15545979741000338,0.04068608582019806,0.001
50,0.15164810961141484,0.03054732084274292,0.001
51,0.15929970448996755,0.0263762678951025,0.001
52,0.1504595959195285,0.02741747349500656,0.001
53,0.15396805500495248,0.028983037918806076,0.001
54,0.14961577369831502,0.01920950971543789,0.001
55,0.15262342220376013,0.030748039484024048,0.001
56,0.1555045945206075,0.028902489691972733,0.001
57,0.15781728491856484,0.03735197335481644,0.001
58,0.15350149643199984,0.031507354229688644,0.001
59,0.1557833416518406,0.0360926017165184,0.001
60,0.1566760285604687,0.020758027210831642,0.001
61,0.1542297901105485,0.02752339094877243,0.001
62,0.1534240666005644,0.036802198737859726,0.001
63,0.15498708748054923,0.0368502214550972,0.001
64,0.1512490587811044,0.020272400230169296,0.001
65,0.1544655747784418,0.02810761332511902,0.001
66,0.15110151540284278,0.033799909055233,0.001
67,0.15352362497287686,0.025732742622494698,0.001
68,0.15455031394958496,0.029931075870990753,0.001
69,0.1585993920598412,0.03046608343720436,0.001
70,0.1556026593571005,0.0303423460572958,0.001
71,0.15492911290129996,0.030806230381131172,0.001
72,0.153463167946029,0.027351751923561096,0.001
73,0.15331305720974342,0.029153374955058098,0.001
74,0.15123842050525127,0.028814032673835754,0.001
75,0.15501669534569373,0.03359517455101013,0.001
76,0.1569651116078603,0.03163996711373329,0.001
77,0.15645935381326126,0.01841578632593155,0.001
78,0.15354040968668414,0.024329230189323425,0.001
79,0.15465611920080846,0.02941751480102539,0.001
