step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,34974.234375,30.875353813171387,1.810892699627994,0.6745253801345825,11.830707180080935
100,train,23.381103515625,12.635958194732666,0.21169207787174144,0.45776045322418213,1033.9850864498876
200,train,498.0682373046875,13.704936981201172,0.2295880993807795,0.49731209874153137,2066.3657981138676
300,train,154.6790771484375,13.530853748321533,0.5201063799111598,0.4722871780395508,3098.6602662799414
400,train,2998.00048828125,14.340742111206055,0.491220683615685,0.509876012802124,4130.9240393990185
500,train,391.8484802246094,13.095284938812256,0.3930615489640426,0.46355774998664856,5163.193240744993
600,train,2082.6640625,14.17873477935791,0.30702707066892226,0.5146232843399048,6195.663240318885
700,train,4216.37841796875,17.002071380615234,0.9242226887279671,0.5676265954971313,7227.860279951012
800,train,102604.0390625,14.714951515197754,2.7932059860154053,0.5350040197372437,8260.181997312931
900,train,4868.61669921875,13.059613227844238,1.2258889615978226,0.4579468369483948,9292.462784583913
1000,train,104.77417755126953,16.636523246765137,0.1649266475438447,0.5711639523506165,10324.819647442084
1100,train,570.4747924804688,15.050159931182861,0.7038507857652812,0.521239161491394,11357.182826867094
1200,train,901140.3125,17.713308811187744,6.549354989515382,0.5966194272041321,12389.580971726915
1300,train,131.579833984375,14.74153995513916,0.24747097907872537,0.5337784290313721,13421.811557553941
1400,train,4301.6416015625,15.13048267364502,0.41279208862948646,0.5351555347442627,14454.124640710885
1500,train,320.01226806640625,13.726057529449463,0.703549093322961,0.48262307047843933,15486.44745922694
1600,train,69044.84375,13.312108993530273,1.1992601753882304,0.48925793170928955,16518.748712877976
1700,train,3998.5791015625,15.960479259490967,0.5967434003515778,0.5475538372993469,17551.122741688043
1800,train,1397.6181640625,17.51120615005493,0.5392551623576406,0.5872883796691895,18583.43792209192
1900,train,88783.046875,14.911480903625488,2.0827040705836715,0.5305719375610352,19615.76379513694
2000,train,155.40342712402344,16.681554317474365,0.33020676818478933,0.577603280544281,20648.281129112933
2100,train,2536.77392578125,17.51651668548584,0.8055261207336002,0.5839301943778992,21680.71540716989
2200,train,8536.83203125,16.436214923858643,0.6793757648748554,0.5667821764945984,22713.32039276394
2300,train,22840.859375,14.511080265045166,0.7329427459873288,0.5202503204345703,23747.416857352946
2400,train,71.52751159667969,13.465850353240967,0.17974774648724104,0.4894530177116394,24778.93385735294
2500,train,4510.68359375,16.774309635162354,0.4573601297215328,0.5730453729629517,25810.292118655052
2600,train,1073.1500244140625,16.79387140274048,0.6152722211377798,0.574899435043335,26839.731434521032
2700,train,16764.89453125,18.148052215576172,0.5669910296869984,0.5929178595542908,27870.17541886191
2800,train,2282.83837890625,14.456030368804932,0.22756873241687425,0.5186988115310669,28900.592939317925
2900,train,277.7530517578125,16.430744171142578,0.3199586049450785,0.5661718845367432,29931.066490062047
3000,train,441.8973693847656,17.197617530822754,0.4951216351334213,0.5810084342956543,30960.436497852905
