step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,185829.484375,23.642210006713867,2.7990255665533113,0.6035462617874146,6.471951200859621
100,train,284.88836669921875,13.782588005065918,0.18397056214587731,0.47338640689849854,491.29409955698065
200,train,825.0359497070312,12.800258159637451,0.31148288194038903,0.46995770931243896,980.7807715558447
300,train,695.405029296875,14.181616306304932,0.3147345219671524,0.5008580088615417,1470.4542235177942
400,train,5697.6240234375,16.38814878463745,0.6908428012247645,0.5635251998901367,1959.8557107029483
500,train,166.83599853515625,14.370555400848389,0.11314099427262259,0.5230625867843628,2449.007215293823
600,train,142.4972686767578,12.90049695968628,0.23944149055519365,0.4810410141944885,2939.5004711849615
700,train,66.50487518310547,13.313346862792969,0.2355511263565359,0.4907054901123047,3430.377492527012
800,train,61.81845474243164,14.999529361724854,0.141619734973725,0.5403066277503967,3919.1361794068944
900,train,32842.15234375,15.552022933959961,0.9965631707963576,0.5569322109222412,4407.921917326981
1000,train,731282.0,14.98258638381958,5.962379489414022,0.5377744436264038,4896.88827508688
1100,train,120853.46875,14.283247470855713,3.2613574568034025,0.520591676235199,5385.329503171844
1200,train,19856.189453125,14.594359397888184,0.89518781507751,0.528267502784729,5874.5897287048865
1300,train,43281.08984375,14.625343799591064,1.5606231792780147,0.516887366771698,6363.767791483784
1400,train,1317.3177490234375,13.059953212738037,0.2749755637308408,0.4883809983730316,6852.095979060978
1500,train,3435.009521484375,14.05558443069458,0.7731392684843865,0.5092531442642212,7340.336780662881
1600,train,708106.25,16.228466510772705,4.503913430718301,0.565862774848938,7829.232381045818
1700,train,546.0054931640625,15.194136619567871,0.38222565048788065,0.5440470576286316,8317.828768710839
1800,train,61.095680236816406,14.076741218566895,0.18580220312698725,0.5210420489311218,8806.382421853952
1900,train,913.7508544921875,15.33524751663208,0.23542804472469017,0.5538849234580994,9295.576380676823
2000,train,4185.322265625,14.239508152008057,0.7311246924203921,0.5141305923461914,9784.62940220791
2100,train,8587.4697265625,15.559632301330566,0.5754172925129958,0.5563094019889832,10273.947321928805
2200,train,1735.28662109375,14.92966365814209,0.6211218116892308,0.5309698581695557,10763.198118110886
2300,train,13914.763671875,16.870351791381836,0.9497459152471976,0.5793084502220154,11252.685459546978
2400,train,1074.33837890625,14.741352081298828,0.3838803876409559,0.5300189256668091,11742.546290470986
2500,train,5205.7685546875,15.255609035491943,0.43459249159644187,0.5489317774772644,12231.810065130005
2600,train,812.0977172851562,13.803926467895508,0.1592738288802888,0.5096403956413269,12720.842275062809
2700,train,158250.453125,12.243372440338135,2.6746953143010725,0.46219000220298767,13210.277097985847
2800,train,3522.66455078125,13.760880470275879,0.27409333810109876,0.5051739811897278,13699.279417533893
2900,train,847.1630249023438,14.035262107849121,0.13674129246405528,0.5170013308525085,14187.773490433814
3000,train,136802.078125,15.092061519622803,2.0311123605241725,0.5419257283210754,14676.903615373885
