step,phase,loss_total,discrepancy_objective,complete_objective,running_cost,grad_norm,mmd_observed_path,mmd_increments,mmd_terminal,mmd_global_rv,mmd_abs_return_acf,mmd_squared_return_acf
1000,source,246.47628784179688,1.3632001876831055,1.3647336943540722,0.0015335066709667444,13.044257945999153,0.00013458728790283203,7.152557373046875e-06,2.682209014892578e-05,0.002994060516357422,0.0023708343505859375,0.003935456275939941
1100,source,276.3857727050781,1.397844910621643,1.4000975084491074,0.002252597827464342,8.153735582084309,0.0001519918441772461,7.3909759521484375e-06,0.00043201446533203125,0.001681685447692871,0.0022726058959960938,0.005506455898284912
1200,source,285.70843505859375,1.5129507780075073,1.5155341015197337,0.002583323512226343,7.4039723505176145,0.0003294944763183594,8.821487426757812e-06,0.0006022453308105469,0.0012044906616210938,0.002225160598754883,0.004014551639556885
1300,source,298.1105651855469,1.5470829010009766,1.5487579699838534,0.0016750689828768373,13.422094816521714,0.0002009868621826172,8.106231689453125e-06,0.0005699396133422852,0.0019663572311401367,0.002317070960998535,0.003473043441772461
1400,source,512.0481567382812,1.5933398008346558,1.5954636856913567,0.002123884856700897,4.392117830927358,0.00030303001403808594,9.775161743164062e-06,0.0010480880737304688,0.0009301900863647461,0.002212047576904297,0.0034290552139282227
1500,source,236.59014892578125,1.5332056283950806,1.5346738179214299,0.001468189526349306,6.425189159095945,0.0004330873489379883,9.417533874511719e-06,0.00015878677368164062,0.002721071243286133,0.002274751663208008,0.003531515598297119
1600,source,1384.248291015625,2.6819286346435547,2.684585793642327,0.002657158998772502,19.571418862278584,0.0013782978057861328,8.344650268554688e-06,0.002188444137573242,0.005023002624511719,0.0020443201065063477,0.004215240478515625
1700,source,253.8240509033203,1.5232313871383667,1.5247156298719347,0.0014842427335679531,4.8316497328317185,0.00020062923431396484,8.58306884765625e-06,0.00030112266540527344,0.001938939094543457,0.0025262832641601562,0.00510716438293457
1800,source,407.60150146484375,1.5029821395874023,1.5058930551167578,0.0029109155293554068,10.991325561945933,5.125999450683594e-05,6.198883056640625e-06,0.0004229545593261719,0.00208127498626709,0.002307891845703125,0.00446927547454834
1900,source,918.198486328125,2.6476118564605713,2.6502341548912227,0.0026222984306514263,32.27505801954307,0.001784205436706543,9.5367431640625e-06,0.002495288848876953,0.004599809646606445,0.0022760629653930664,0.004072427749633789
2000,source,70.28047180175781,1.1789379119873047,1.1811937403399497,0.0022558283526450396,6.015678543504313,0.0001342296600341797,8.463859558105469e-06,0.00017452239990234375,0.0004906654357910156,0.0021092891693115234,0.0034508705139160156
2100,source,152.94285583496094,1.2961074113845825,1.2972563813673332,0.0011489699827507138,0.5683897359578985,0.00014853477478027344,7.152557373046875e-06,0.000630497932434082,0.00041806697845458984,0.002396821975708008,0.0049512386322021484
2200,source,579.4222412109375,1.7243480682373047,1.7257696468150243,0.0014215785777196288,26.742092692401872,0.00043773651123046875,7.510185241699219e-06,0.0008825063705444336,0.003222823143005371,0.0024012327194213867,0.003717660903930664
2300,source,454.4266357421875,1.537298321723938,1.5399173581972718,0.0026190364733338356,4.831551379762223,0.0005409717559814453,7.3909759521484375e-06,0.0005822181701660156,0.00031828880310058594,0.0023804903030395508,0.0038234591484069824
2400,source,517.8133544921875,1.5977193117141724,1.5996107037644833,0.0018913920503109694,17.432110015789664,0.0007803440093994141,7.62939453125e-06,0.001080632209777832,0.002137899398803711,0.0023293495178222656,0.003510713577270508
2500,source,687.6338500976562,1.9865655899047852,1.9885716794524342,0.002006089547649026,4.014031625400025,0.0004907846450805664,7.987022399902344e-06,0.0018029212951660156,0.0025482177734375,0.0024164915084838867,0.0034797191619873047
2600,source,726.1459350585938,2.1172502040863037,2.1193130086176097,0.0020628045313060284,20.721785239413716,0.0015808343887329102,8.106231689453125e-06,0.0027735233306884766,0.001931905746459961,0.002224445343017578,0.005254626274108887
2700,source,230.14703369140625,1.368505597114563,1.3706687709782273,0.0021631738636642694,11.378259205157663,7.62939453125e-05,6.9141387939453125e-06,0.00029480457305908203,0.0015882253646850586,0.002270936965942383,0.003478527069091797
2800,source,571.8592529296875,1.619428038597107,1.6223214431665838,0.002893404569476843,8.048663971006183,0.00024962425231933594,6.67572021484375e-06,0.0006513595581054688,0.0015472173690795898,0.0020635128021240234,0.004181265830993652
2900,source,101.52130126953125,1.2463529109954834,1.247812606394291,0.0014596953988075256,3.650075016849137,0.00011491775512695312,7.62939453125e-06,0.00011157989501953125,0.001359701156616211,0.0025191307067871094,0.004280388355255127
3000,source,367.6197204589844,1.4516934156417847,1.4531438041012734,0.0014503884594887495,25.629597967930177,0.00010669231414794922,8.106231689453125e-06,7.677078247070312e-05,0.0028793811798095703,0.002281665802001953,0.003931581974029541
