epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,54.28532135486603,0.630391685757786,53.65492928028107,1.100771578028798,0.001
1,48.742334842681885,0.06329787452705204,48.67903769016266,1.0012537315487862,0.001
2,46.936259388923645,0.15893755288561806,46.77732193470001,0.9632194172590971,0.001
3,11.088644973933697,1.483975701034069,9.60466923750937,0.21976630948483944,0.001
4,1.7802485022693872,1.7179221659898758,0.062326338374987245,0.028919437143485993,0.001
5,0.8940264414995909,1.3548549674451351,-0.4608285307767801,0.01845633893390186,0.001
6,0.5536194778978825,1.1425364948809147,-0.5889170099981129,0.01589456939836964,0.001
7,0.26522440277040005,0.9996328838169575,-0.7344084919895977,0.012984739354578778,0.001
8,0.0827623488730751,0.9240925926715136,-0.8413302442058921,0.010846303979633376,0.001
9,-0.01840583881130442,0.8531264495104551,-0.8715322921052575,0.010242263349937275,0.001
10,-0.2192824175581336,0.7891540359705687,-1.0084364581853151,0.007504179797251709,0.001
11,-0.06527214118978009,0.7371197734028101,-0.8023919210536405,0.011625070954323746,0.001
12,-0.3887968920171261,0.699105940759182,-1.0879028402268887,0.00591485200857278,0.001
13,-0.4051750749349594,0.6776536460965872,-1.0828287026379257,0.006016334329615347,0.001
14,-0.2824656020384282,0.674884170293808,-0.9573497623205185,0.008525913195626345,0.001
15,-0.5158907817676663,0.6616813689470291,-1.1775721423327923,0.0041214658340322785,0.001
16,-0.5416318858042359,0.6537741292268038,-1.195406012237072,0.0037647882345481776,0.001
17,-0.46535277320072055,0.6517660468816757,-1.1171188224107027,0.005330532454536296,0.001
18,-0.5502184685319662,0.6468595173209906,-1.1970780119299889,0.0037313488574000075,0.001
19,-0.49769397731870413,0.6455205045640469,-1.1432144921272993,0.00480861895630369,0.001
20,-0.5814020726829767,0.6423076540231705,-1.2237097136676311,0.0031987139300326817,0.001
21,-0.35196700412780046,0.6448987945914268,-0.9968657966237515,0.007735592924291268,0.001
22,-0.5807389095425606,0.6406163703650236,-1.221355278044939,0.00324580300366506,0.001
23,-0.6001720055937767,0.6371829435229301,-1.2373549602925777,0.0029258094436954707,0.001
24,-0.4976705065200804,0.6351721566170454,-1.1328426506370306,0.005016055511077866,0.001
25,-0.5546066584065557,0.6363348737359047,-1.1909415163099766,0.003854077986034099,0.001
26,-0.6078511439263821,0.6337495725601912,-1.2416007108986378,0.0028408942744135857,0.001
27,-0.6166327930986881,0.6315484885126352,-1.2481812871992588,0.002709282918658573,0.001
28,-0.4240221926011145,0.6327524948865175,-1.0567746725864708,0.006537415130878799,0.001
29,-0.590463412925601,0.6322661582380533,-1.2227295935153961,0.003218317033315543,0.001
30,-0.6208221297711134,0.6296181734651327,-1.2504403181374073,0.0026641022923286073,0.001
31,-0.6264543328434229,0.62762619741261,-1.254080530256033,0.002591297874459997,0.001
32,-0.5895783985033631,0.6265493128448725,-1.2161277048289776,0.003350354469148442,0.001
33,-0.5664980662986636,0.6271601486951113,-1.193658221513033,0.0037997442050254904,0.001
34,-0.6261633057147264,0.6253955438733101,-1.2515588514506817,0.0026417314002173953,0.001
35,-0.6241000052541494,0.6246847398579121,-1.2487847469747066,0.002697213494684547,0.001
36,-0.4775928840972483,0.6242524851113558,-1.1018453696742654,0.005636001194943674,0.001
