step,train_bce
50,0.696112
100,0.693143
150,0.692443
200,0.693435
250,0.693142
300,0.692547
350,0.691512
400,0.692872
450,0.692973
500,0.692459
550,0.693674
600,0.692786
650,0.692845
700,0.692422
750,0.692849
800,0.693521
850,0.692829
900,0.693099
950,0.692672
1000,0.69297
1050,0.693124
1100,0.69364
1150,0.693551
1200,0.693322
1250,0.693582
1300,0.691207
1350,0.694343
1400,0.69373
1450,0.693308
1500,0.693599
1550,0.692351
1600,0.693601
1650,0.693699
1700,0.69212
1750,0.693252
1800,0.693215
1850,0.693162
1900,0.693881
1950,0.693982
2000,0.693784
