metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A1_kurtosis_error,26.356407,0.874665,26.69699944253658,26.94231223171667,27.480444659185178,25.338136023890737,25.324142334560264
A2_abs_r_q95_error,0.002506,0.001398,0.0033528368419276887,0.0004714062144647105,0.0012333592529861978,0.003367116267287428,0.004105379851754874
A3_abs_r_q99_error,0.004704,0.00231,0.0069254647571463865,0.0035330505740403598,0.0007751825267122356,0.005509834497860813,0.006776171428358298
A4_tail_qq_error,0.002569,0.001314,0.0033253666700245104,0.0007630143580263568,0.0012536242969730534,0.003383340114300331,0.004118957234868319
A5_hill_tail_index_error,7.169868,1.945207,9.417194903082013,7.416739802086191,7.990082149179454,3.557884114070175,7.467441424289193
A6_path_mmd2,0.005355,0.001136,0.007281069352001457,0.003867535217208673,0.00481020430562884,0.0050657914825542605,0.005749225267692892
A7_terminal_mmd2,0.005386,0.002315,0.0097632441909834,0.003822327659319058,0.003969998530122476,0.005739512506587219,0.0036367819612257435
A8_increment_mmd2,0.002252,0.000727,0.0013488351696644418,0.0017831052427175198,0.0032724693634085256,0.001927327537290413,0.0029304856029852555
A9_volatility_mmd,0.039183,0.012193,0.04276223480025371,0.03201118954289156,0.06135816263294974,0.027183590457816265,0.03259983833092667
A10_terminal_swd,3.088492,0.525964,3.5651349100509115,2.1939216430540927,2.9909703540572217,3.6728591091231078,3.019573457824667
A11_path_swd,2.376048,0.347543,2.4659619741700807,1.802120081013864,2.422499333332147,2.304515520999357,2.8851448163177107
A12_rv_law_loss,1.505882,0.169701,1.5067944910168207,1.3211311710386464,1.3634701412057213,1.534176175670579,1.8038360082724292
A13_mean_path_rmse,2.082591,0.312987,1.8981961114881993,1.6428139055367335,2.000596986004638,2.3793731774021225,2.4919761152927133
A14_ks_logreturns,0.035888,0.004926,0.03536963275098426,0.03243898406742124,0.03251683993602367,0.033602977362204745,0.045509158156988194
A15_skewness_error,0.0287,0.023392,0.017222558024627327,0.041706333302985746,0.06842735859081585,0.00638333591842942,0.00976139365797948
A16_qq_rmse,0.001346,0.000411,0.0013426564854952657,0.0007253175136920652,0.0011167827422769018,0.0016223733099673644,0.001922057021512841
A17_terminal_ks,0.085693,0.013417,0.1083984375,0.071044921875,0.0771484375,0.0928955078125,0.0789794921875
A18_disc_score_gru,0.004303,0.003675,0.007476,0.001373,0.009918,0.001068,0.001678
A18_disc_score_mlp,0.006378,0.004437,0.011749,0.007476,0.010223,0.000763,0.001678
A19_pred_score_gru,0.022486,2.5e-05,0.022495,0.022445,0.022482,0.022522,0.022484
A19_pred_score_mlp,0.022774,0.000329,0.02292,0.022375,0.022936,0.023225,0.022414
A20_cov_error,111.379956,14.622263,90.1324976369063,97.54888500071871,126.11680689583727,122.60746927006451,120.49412346232444
A21_acf_abs,0.016425,0.005285,0.007736362123704672,0.016527193572612064,0.015612184913900515,0.02423042649781984,0.01802084509053333
A22_acf_sq,0.009917,0.001915,0.006888354096704272,0.009343325877279332,0.009808971229365998,0.012756035668542717,0.010787164111694982
A23_acf_lag1_abs_error,0.023489,0.018497,0.01255567522389145,0.008385394901681636,0.005519895316662415,0.05148814719180567,0.03949621482189944
A24_acf_lag1_sq_error,0.01374,0.010882,0.012673003941672256,0.0031255010531189703,0.0008931371378702868,0.02849475771168794,0.02351208388003001
A25_mean_rmse,2.159327,0.635727,2.6491317114365813,1.6399377790866083,1.7030524047695224,3.171948745258149,1.6325645486193423
A26_std_error,0.164483,0.113146,0.21633066121536126,0.050062334197822134,0.011349593724409246,0.29985556531463375,0.24481921864236655
A27_logreturn_std_error,0.001253,0.00073,0.0015586661139970603,0.00021209728090972914,0.0005867793672197745,0.0017865509655018187,0.0021226015970567964
A28_kurtosis_ratio,1.431298,0.275188,1.4178335657077368,1.7676746547583257,1.7157005633091282,1.1251373416161876,1.1301439732446932
