step,train_bce
50,0.694538
100,0.693706
150,0.692771
200,0.693362
250,0.694433
300,0.693047
350,0.693209
400,0.692769
450,0.693321
500,0.692696
550,0.694972
600,0.693297
650,0.693119
700,0.693219
750,0.693188
800,0.692292
850,0.69333
900,0.692994
950,0.69401
1000,0.692648
1050,0.693
1100,0.693603
1150,0.694372
1200,0.693021
1250,0.693283
1300,0.692321
1350,0.693129
1400,0.693256
1450,0.687653
1500,0.692478
1550,0.694784
1600,0.693798
1650,0.693918
1700,0.692645
1750,0.692157
1800,0.695216
1850,0.693349
1900,0.693797
1950,0.692475
2000,0.693982
