step,train_bce
50,0.692577
100,0.690834
150,0.692852
200,0.693573
250,0.694776
300,0.692424
350,0.693641
400,0.6929
450,0.694719
500,0.693214
550,0.693234
600,0.692418
650,0.691958
700,0.694134
750,0.696799
800,0.694476
850,0.69386
900,0.693109
950,0.693348
1000,0.693996
1050,0.69242
1100,0.693811
1150,0.693022
1200,0.692746
1250,0.692675
1300,0.693325
1350,0.692744
1400,0.693628
1450,0.693275
1500,0.693703
1550,0.692833
1600,0.693556
1650,0.693672
1700,0.693027
1750,0.692769
1800,0.690771
1850,0.692336
1900,0.695018
1950,0.693225
2000,0.691885
